报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,106.218,1.4667,72.42,22.17,63.58%,6842.33万,642.29%,9.79,4.7911,147.7959,7.3973,PS；PE,5.65亿,6.36亿,3.80%,17.46亿,11.01亿,,,谢力书
2026-03-31,106.218,1.4667,72.42,22.17,63.58%,6842.33万,642.29%,9.79,1.1978,147.7959,7.3973,PS；PE,5.65亿,6.36亿,3.80%,17.46亿,11.01亿,,,谢力书
2025,44.782,1.0522,42.56,66.12,83.16%,1.26亿,1.69%,9.22,0.6773,47.2889,4.6161,PS；PE,6.40亿,5.67亿,2.34%,16.43亿,8.23亿,0.3,,谢力书
2024,25.664,0.8,32.08,36.1,46.14%,1.24亿,132.79%,11.04,0.7109,34.4946,2.9058,PS；PE,6.24亿,4.82亿,4.06%,14.85亿,7.22亿,0.06999999999999999,,谢力书
2023,24.232,0.8,30.29,24.7,12.14%,5326.25万,-65.45%,12.44,0.9811,59.3922,2.4349,PS；PE,5.72亿,3.64亿,2.45%,12.63亿,3.04亿,0.5,,谢力书
2022,32.52,0.8,40.65,22.03,55.36%,1.54亿,66.85%,12.27,1.4762,21.0622,3.313,PS；PE,2.72亿,3.51亿,7.43%,11.54亿,4.07亿,0.3,,谢力书
2021,43.36,0.8,54.2,14.18,29.16%,9240.66万,55.16%,10.51,3.0578,36.1333,5.157,PS；PE,3.60亿,2.27亿,6.55%,8.39亿,1.67亿,,,谢力书
2020,,,,10.98,-1.75%,5955.54万,54.51%,6.08,,,,PS；PE,1.25亿,1.41亿,5.38%,3.62亿,8082.30万,,,谢力书
2019,,,,11.17,0.45%,3854.40万,-12.90%,5.14,,,,PS；PE,8166.02万,8612.56万,3.39%,3.08亿,1.04亿,,,谢力书
2018,,,,11.12,20.20%,4425.25万,78.19%,4.6,,,,PS；PE,2245.39万,1.02亿,3.84%,2.69亿,1.14亿,,,谢力书
2017,,,,9.25,False,2483.44万,False,2.67,,,,PS；PE,788.20万,6105.68万,2.69%,1.33亿,5554.59万,,,谢力书
