报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,2410.183,52.8433,45.61,141.4,-17.13%,-1.50亿,-134.88%,10.35,17.0451,,4.4068,PS；PE,98.75亿,215.79亿,-1.02%,546.83亿,77.42亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,HKSCC NOMINEES LIMITED
2026-03-31,2410.183,52.8433,45.61,141.4,-17.13%,-1.50亿,-134.88%,10.35,4.2613,,4.4068,PS；PE,98.75亿,215.79亿,-1.02%,546.83亿,77.42亿,,,HKSCC NOMINEES LIMITED
2025,1508.318,49.8288,30.27,744.1,6.46%,40.18亿,10.87%,10.44,2.027,38.3165,2.8994,PS；PE,104.42亿,217.21亿,5.43%,550.87亿,69.32亿,0.5,,HKSCC NOMINEES LIMITED
2024,1067.906,49.8323,21.43,698.97,28.27%,36.24亿,19.94%,9.76,1.5278,29.3562,2.1957,PS；PE,113.43亿,202.36亿,5.26%,488.46亿,71.61亿,0.3,,HKSCC NOMINEES LIMITED
2023,631.135,49.7348,12.69,544.91,16.69%,30.21亿,23.42%,9.3,1.1582,20.8033,1.3645,PS；PE,108.69亿,183.31亿,5.58%,465.22亿,66.83亿,0.2,,HKSCC NOMINEES LIMITED
2022,494.861,49.7348,9.95,466.99,3.16%,24.48亿,18.25%,8.88,1.0597,19.9,1.1205,PS；PE,120.41亿,165.10亿,5.40%,443.81亿,66.85亿,0.1,,HKSCC NOMINEES LIMITED
2021,942.968,43.8386,21.51,452.68,22.55%,20.70亿,-57.72%,8.57,2.0831,51.2143,2.5099,PS；PE,117.24亿,147.64亿,4.68%,427.99亿,61.37亿,0.35,,HKSCC NOMINEES LIMITED
2020,1202.188,42.5102,28.28,369.39,22.08%,48.96亿,98.32%,8.48,3.2545,25.25,3.3349,PS；PE,192.75亿,146.26亿,13.41%,423.19亿,67.79亿,0.258,,HKSCC NOMINEES LIMITED
2019,496.74,39.268,12.65,302.58,9.16%,24.69亿,287.56%,5.2,1.6417,20.4032,2.4327,PS；PE,56.66亿,111.54亿,8.03%,224.38亿,32.12亿,0.0249999,,HKSCC NOMINEES LIMITED
2018,156.164,26.2903,5.94,277.17,16.94%,6.37亿,-68.88%,4.34,0.5634,37.125,1.3687,PS；PE,44.97亿,89.16亿,2.17%,170.87亿,27.60亿,0.22998919999999998,,HKSCC NOMINEES LIMITED
2017,,,17.95,237.03,55.57%,20.47亿,70.07%,6.01,,34.5192,2.9867,PS；PE,56.04亿,91.54亿,8.54%,167.96亿,22.10亿,0.1,,HKSCC NOMINEES LIMITED
2016,,,13.8,152.36,-11.56%,12.04亿,-21.98%,6.42,,29.3617,2.1495,PS；PE,22.34亿,77.76亿,7.91%,140.78亿,19.58亿,1.0,,HKSCC NOMINEES LIMITED
2015,,,13.74,172.27,18.83%,15.43亿,31.09%,15.48,,17.6154,0.8876,PS；PE,18.27亿,76.10亿,8.95%,104.33亿,19.16亿,,,HKSCC NOMINEES LIMITED
2014,,,,144.97,8.58%,11.77亿,-51.85%,12.23,,,,PS；PE,15.29亿,62.06亿,8.11%,74.18亿,20.54亿,,,HKSCC NOMINEES LIMITED
2013,,,,133.52,19.61%,24.44亿,22.25%,10.27,,,,PS；PE,13.66亿,51.66亿,18.28%,62.29亿,11.94亿,,,HKSCC NOMINEES LIMITED
2012,,,,111.63,85.14%,19.99亿,61.77%,6.19,,,,PS；PE,10.24亿,29.13亿,17.88%,37.80亿,12.69亿,,,HKSCC NOMINEES LIMITED
2011,,,,60.3,False,12.36亿,False,2.95,,,,PS；PE,6.23亿,10.87亿,20.50%,17.88亿,7.27亿,,,HKSCC NOMINEES LIMITED
