报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,51.298,5.6248,9.12,15.33,-11.66%,-2574.10万,-179.34%,7.53,3.3462,,1.2112,PS；PE,32.11亿,13.50亿,-1.68%,42.36亿,11.57亿,0.015,40%: 最新年度营业收入下滑；最新年度净利润同比下降,深圳智度国光投资发展有限公司
2026-03-31,51.298,5.6248,9.12,15.33,-11.66%,-2574.10万,-179.34%,7.53,0.8366,,1.2112,PS；PE,32.11亿,13.50亿,-1.68%,42.36亿,11.57亿,0.015,,深圳智度国光投资发展有限公司
2025,79.591,5.6248,14.15,79.08,0.08%,-1.13亿,-144.60%,7.62,1.0065,,1.857,PS；PE,27.38亿,13.76亿,-1.42%,42.86亿,11.14亿,,,深圳智度国光投资发展有限公司
2024,101.451,4.6838,21.66,79.01,33.17%,2.53亿,-29.87%,7.6,1.284,47.087,2.85,PS；PE,20.73亿,14.89亿,3.21%,42.80亿,11.55亿,,,深圳智度国光投资发展有限公司
2023,77.845,4.6838,16.62,59.33,-1.01%,3.61亿,102.28%,6.95,1.3121,21.3077,2.3914,PS；PE,25.63亿,12.10亿,6.08%,39.49亿,5.89亿,,,深圳智度国光投资发展有限公司
2022,57.939,4.6838,12.37,59.94,24.47%,1.78亿,344.29%,4.61,0.9666,30.925,2.6833,PS；PE,8.66亿,8.77亿,2.99%,21.60亿,7.61亿,,,深圳智度国光投资发展有限公司
2021,70.163,4.6838,14.98,48.15,13.20%,4013.68万,-78.50%,4.25,1.4572,166.4444,3.5247,PS；PE,8.23亿,7.14亿,0.83%,19.91亿,8.63亿,,,深圳智度国光投资发展有限公司
2020,40.796,4.6838,8.71,42.54,-4.31%,1.87亿,-47.14%,4.35,0.959,21.775,2.0023,PS；PE,9.75亿,6.73亿,4.40%,20.40亿,6.78亿,0.08,,深圳智度国光投资发展有限公司
2019,56.533,4.6838,12.07,44.46,9.99%,3.53亿,261.19%,4.12,1.2715,16.0933,2.9296,PS；PE,7.66亿,5.36亿,7.87%,19.30亿,5.24亿,0.08,,深圳智度国光投资发展有限公司
2018,18.719,4.169,4.49,40.42,-0.17%,-2.19亿,-267.50%,3.54,0.4631,,1.2684,PS；PE,4.10亿,2.21亿,-5.46%,17.14亿,5.31亿,0.08,,深圳智度国光投资发展有限公司
2017,,,16.28,40.49,57.61%,1.31亿,116.44%,3.45,,52.5161,4.7188,PS；PE,1.19亿,4.74亿,3.16%,14.97亿,6.02亿,0.08,,深圳智度国光投资发展有限公司
2016,,,12.0,25.69,15.13%,6042.35万,25.97%,3.22,,85.7143,3.7267,PS；PE,1.96亿,3.86亿,2.15%,14.15亿,3.11亿,0.08,,深圳智度国光投资发展有限公司
2015,,,18.11,22.31,10.71%,4796.48万,-48.18%,3.15,,150.9167,5.7492,PS；PE,3.44亿,3.66亿,1.97%,13.29亿,3.10亿,0.08,,深圳智度国光投资发展有限公司
2014,,,6.45,20.16,-0.29%,9256.40万,17.22%,3.11,,29.3182,2.074,PS；PE,3.23亿,3.56亿,4.50%,13.16亿,3.14亿,0.08,,深圳智度国光投资发展有限公司
2013,,,5.24,20.21,11.23%,7896.81万,143.47%,2.97,,27.5789,1.7643,PS；PE,4.57亿,3.02亿,3.63%,12.47亿,3.10亿,0.08,,深圳智度国光投资发展有限公司
2012,,,3.31,18.17,-15.65%,-1.82亿,-306.59%,2.86,,,1.1573,PS；PE,3.85亿,2.63亿,-10.29%,12.00亿,2.86亿,0.08,,深圳智度国光投资发展有限公司
2011,,,5.13,21.54,22.59%,8793.66万,-23.83%,3.37,,24.4286,1.5223,PS；PE,4.67亿,4.80亿,3.95%,14.21亿,4.25亿,0.12,,深圳智度国光投资发展有限公司
2010,,,10.72,17.57,68.65%,1.15亿,4.95%,4.87,,38.2857,2.2012,PS；PE,4.57亿,4.34亿,6.54%,13.81亿,5.49亿,0.15,,深圳智度国光投资发展有限公司
