报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,32.233,1.3018,24.76,14.11,33.71%,7717.89万,179.06%,18.6,2.2844,41.2667,1.3312,PE；PB,7.14亿,9.07亿,5.47%,24.22亿,5.02亿,,,贾齐正
2026-03-31,32.233,1.3018,24.76,14.11,33.71%,7717.89万,179.06%,18.6,0.5711,41.2667,1.3312,PE；PB,7.14亿,9.07亿,5.47%,24.22亿,5.02亿,,,贾齐正
2025,29.655,1.3018,22.78,49.83,36.56%,1.61亿,47.99%,17.98,0.5951,18.0808,1.267,PE；PB,7.59亿,8.29亿,3.24%,23.41亿,4.51亿,0.51,,贾齐正
2024,22.053,1.3166,16.75,36.49,12.31%,1.09亿,-19.60%,16.94,0.6044,20.1905,0.9888,PE；PB,7.43亿,7.34亿,2.99%,22.05亿,4.47亿,0.65,,贾齐正
2023,25.387,1.2599,20.15,32.49,6.72%,1.36亿,13.15%,16.25,0.7814,18.7059,1.24,PE；PB,5.12亿,7.13亿,4.18%,21.39亿,3.96亿,0.6,,贾齐正
2022,17.388,0.9,19.32,30.44,10.77%,1.20亿,-32.93%,16.36,0.5712,20.3368,1.1809,PE；PB,9.24亿,6.62亿,3.94%,20.62亿,3.36亿,0.9,,贾齐正
2021,24.813,0.9,27.57,27.49,15.94%,1.79亿,-19.57%,22.46,0.9026,15.7543,1.2275,PE；PB,8.32亿,6.36亿,6.51%,20.21亿,3.10亿,,,贾齐正
2020,,,,23.71,18.93%,2.22亿,69.15%,13.41,,,,PE；PB,1.86亿,4.64亿,9.38%,9.05亿,2.25亿,,,贾齐正
2019,,,,19.93,8.66%,1.31亿,47.03%,10.57,,,,PE；PB,1.89亿,2.74亿,6.59%,7.13亿,2.05亿,,,贾齐正
2018,,,,18.35,1.65%,8939.82万,72.71%,6.17,,,,PE；PB,1.71亿,2.19亿,4.87%,4.16亿,1.83亿,,,贾齐正
2017,,,,18.05,False,5176.06万,False,5.34,,,,PE；PB,1.74亿,1.64亿,2.87%,3.61亿,1.52亿,,,贾齐正
2015,,,,12.32,-3.40%,4138.40万,22.33%,4.62,,,,PE；PB,8379.35万,1.30亿,3.36%,3.12亿,1.07亿,,,贾齐正
2014,,,,12.75,4.11%,3383.10万,0.88%,4.7,,,,PE；PB,1.14亿,1.45亿,2.65%,3.11亿,1.17亿,,,贾齐正
2013,,,,12.25,False,3353.52万,False,4.43,,,,PE；PB,1.17亿,1.31亿,2.74%,2.94亿,1.38亿,,,贾齐正
