报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,85.842,10.7169,8.01,10.47,-7.45%,4568.18万,-28.39%,4.87,8.1989,186.2791,1.6448,PE；PB,7.39亿,23.12亿,4.86%,61.90亿,4.29亿,0.15,40%: 最新年度营业收入下滑；最新年度净利润同比下降,新疆农牧业投资(集团)有限责任公司
2026-03-31,85.842,10.7169,8.01,10.47,-7.45%,4568.18万,-28.39%,4.87,2.0497,186.2791,1.6448,PE；PB,7.39亿,23.12亿,4.86%,61.90亿,4.29亿,0.15,,新疆农牧业投资(集团)有限责任公司
2025,87.557,10.7169,8.17,55.64,-8.81%,5.04亿,-24.65%,4.82,1.5736,17.383,1.695,PE；PB,6.91亿,22.66亿,10.42%,61.40亿,4.59亿,0.2,,新疆农牧业投资(集团)有限责任公司
2024,89.486,10.7169,8.35,61.01,-13.10%,6.68亿,-21.69%,4.58,1.4667,13.3814,1.8231,PE；PB,10.04亿,20.19亿,12.38%,57.97亿,4.48亿,0.25,,新疆农牧业投资(集团)有限责任公司
2023,61.764,9.6657,6.39,70.21,1.72%,8.54亿,28.19%,4.19,0.8797,7.8309,1.5251,PE；PB,8.90亿,16.81亿,13.55%,53.42亿,5.05亿,0.15,,新疆农牧业投资(集团)有限责任公司
2022,54.56,7.2457,7.53,69.03,23.96%,6.66亿,50.26%,3.41,0.7904,9.2963,2.2082,PE；PB,12.36亿,10.24亿,18.22%,45.66亿,6.19亿,0.06999999999999999,,新疆农牧业投资(集团)有限责任公司
2021,41.762,6.587,6.34,55.68,26.07%,4.43亿,312.22%,2.24,0.75,11.6759,2.8304,PE；PB,8.21亿,7.14亿,7.50%,41.36亿,5.20亿,0.05,,新疆农牧业投资(集团)有限责任公司
2020,27.863,6.587,4.23,20.67,-4.97%,1.07亿,12.91%,2.03,1.348,25.9509,2.0837,PE；PB,3.30亿,2.84亿,6.89%,18.12亿,1.99亿,0.05,,新疆农牧业投资(集团)有限责任公司
2019,27.007,6.587,4.1,21.35,4.94%,9519.95万,83.87%,1.92,1.265,28.2759,2.1354,PE；PB,4.37亿,2.11亿,5.91%,15.64亿,1.05亿,0.03,,新疆农牧业投资(集团)有限责任公司
2018,21.078,6.587,3.2,20.34,59.75%,5177.54万,180.47%,1.8,1.0363,40.5063,1.7778,PE；PB,6.11亿,1.42亿,4.88%,15.17亿,1.65亿,0.01,,新疆农牧业投资(集团)有限责任公司
2017,,,5.0,12.73,37.20%,1846.05万,174.23%,1.73,,178.5714,2.8902,PE；PB,6.59亿,1.02亿,4.95%,14.01亿,9962.67万,,,新疆农牧业投资(集团)有限责任公司
2016,,,7.21,9.28,8.04%,-2486.77万,-126.25%,1.71,,,4.2164,PE；PB,9.35亿,8330.10万,-0.79%,13.70亿,7540.15万,0.18,,新疆农牧业投资(集团)有限责任公司
2015,,,14.58,8.59,-5.53%,9472.85万,9.17%,3.69,,45.4206,3.9512,PE；PB,8.04亿,1.69亿,14.46%,14.57亿,7872.90万,,,新疆农牧业投资(集团)有限责任公司
2014,,,,9.09,-14.15%,8677.24万,-9.32%,3.31,,,,PE；PB,1.87亿,1.53亿,14.27%,10.52亿,9768.78万,,,新疆农牧业投资(集团)有限责任公司
2013,,,,10.59,-0.50%,9569.30万,-31.74%,3.21,,,,PE；PB,3.10亿,1.33亿,13.00%,9.80亿,9188.79万,,,新疆农牧业投资(集团)有限责任公司
2012,,,,10.65,31.14%,1.40亿,12.59%,3.17,,,,PE；PB,4.34亿,1.38亿,17.05%,9.06亿,6787.27万,,,新疆农牧业投资(集团)有限责任公司
2011,,,,8.12,False,1.25亿,False,2.73,,,,PE；PB,3.46亿,7897.34万,18.71%,7.37亿,5623.02万,,,新疆农牧业投资(集团)有限责任公司
