报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,157.981,8.4167,18.77,9.2,7.11%,6125.98万,-8.38%,2.25,17.1718,268.1429,8.3422,PE；PB,5.40亿,9.45亿,8.00%,25.00亿,9.49亿,,20%: 最新年度净利润同比下降,浙江金石实业有限公司
2026-03-31,157.981,8.4167,18.77,9.2,7.11%,6125.98万,-8.38%,2.25,4.293,268.1429,8.3422,PE；PB,5.40亿,9.45亿,8.00%,25.00亿,9.49亿,,,浙江金石实业有限公司
2025,112.971,6.0477,18.68,38.88,41.25%,3.26亿,26.74%,2.18,2.9056,47.8974,8.5688,PE；PB,5.46亿,8.84亿,9.32%,24.25亿,8.52亿,0.12,,浙江金石实业有限公司
2024,101.904,6.0477,16.85,27.52,45.17%,2.57亿,-26.33%,2.64,3.7029,54.3548,6.3826,PE；PB,3.87亿,9.45亿,9.25%,21.51亿,8.59亿,0.4,,浙江金石实业有限公司
2023,82.574,4.3483,18.99,18.96,80.54%,3.49亿,56.89%,2.7,4.3552,32.7414,7.0333,PE；PB,2.31亿,9.65亿,19.83%,21.15亿,4.44亿,0.16,,浙江金石实业有限公司
2022,61.51,3.116,19.74,10.5,0.66%,2.22亿,-9.21%,3.11,5.8581,53.3514,6.3473,PE；PB,2.92亿,8.84亿,21.13%,15.86亿,1.23亿,0.24,,浙江金石实业有限公司
2021,30.888,2.4,12.87,10.43,18.64%,2.45亿,2.93%,4.13,2.9615,22.5789,3.1162,PE；PB,2.90亿,8.74亿,24.03%,13.49亿,1.05亿,0.3,,浙江金石实业有限公司
2020,19.152,2.4,7.98,8.79,8.71%,2.38亿,6.97%,4.51,2.1788,10.5,1.7694,PE；PB,2.75亿,7.13亿,28.00%,11.04亿,9828.09万,0.3,,浙江金石实业有限公司
2019,13.32,2.4,5.55,8.09,37.64%,2.22亿,61.63%,4.17,1.6465,5.9677,1.3309,PE；PB,2.21亿,5.60亿,27.84%,10.15亿,9336.65万,0.18,,浙江金石实业有限公司
2018,7.8,2.4,3.25,5.88,55.64%,1.38亿,78.49%,3.5,1.3265,5.7018,0.9286,PE；PB,5776.99万,3.95亿,23.41%,8.44亿,7180.10万,0.1,,浙江金石实业有限公司
2017,,,5.46,3.78,33.25%,7711.46万,53.62%,3.03,,15.6,1.802,PE；PB,8055.42万,2.88亿,20.41%,7.29亿,4502.41万,,,浙江金石实业有限公司
2016,,,,2.83,29.50%,5019.77万,44.93%,2.6,,,,PE；PB,2151.78万,2.14亿,17.70%,4.71亿,2148.51万,,,浙江金石实业有限公司
2015,,,,2.19,-8.75%,3463.56万,-5.71%,2.32,,,,PE；PB,3609.34万,1.69亿,15.82%,4.21亿,2558.01万,,,浙江金石实业有限公司
2014,,,,2.4,-1.78%,3673.50万,-31.70%,2.13,,,,PE；PB,1246.42万,1.37亿,15.16%,3.87亿,2640.87万,,,浙江金石实业有限公司
2013,,,,2.44,8.00%,5378.14万,4.25%,1.92,,,,PE；PB,3737.92万,1.05亿,22.01%,3.50亿,2238.30万,,,浙江金石实业有限公司
2012,,,,2.26,11.42%,5158.85万,20.72%,2.56,,,,PE；PB,5960.23万,5649.95万,23.07%,3.17亿,818.32万,,,浙江金石实业有限公司
2011,,,,2.03,False,4273.57万,False,1.99,,,,PE；PB,2788.62万,4941.47万,22.28%,2.41亿,1563.36万,,,浙江金石实业有限公司
