报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,15.408,1.6,9.63,1.87,45.21%,416.74万,65.34%,3.23,8.2396,321.0,2.9814,PE；PB,1.77亿,8996.67万,2.23%,5.17亿,1.36亿,,,徐辉
2026-03-31,15.408,1.6,9.63,1.87,45.21%,416.74万,65.34%,3.23,2.0599,321.0,2.9814,PE；PB,1.77亿,8996.67万,2.23%,5.17亿,1.36亿,,,徐辉
2025,15.12,1.6,9.45,6.99,10.95%,-3064.94万,49.64%,3.21,2.1631,,2.9439,PE；PB,1.67亿,8579.92万,-4.39%,5.13亿,1.55亿,,,徐辉
2024,10.8,1.6,6.75,6.3,20.11%,-6085.58万,-139.79%,3.44,1.7143,,1.9622,PE；PB,1.39亿,1.16亿,-9.66%,5.50亿,1.03亿,,,徐辉
2023,19.92,1.6,12.45,5.24,-9.46%,-2537.88万,-510.20%,3.84,3.8015,,3.2422,PE；PB,9880.13万,1.77亿,-4.84%,6.15亿,1.04亿,,,徐辉
2022,27.408,1.6,17.13,5.79,15.35%,618.69万,-91.22%,4.02,4.7337,428.25,4.2612,PE；PB,9144.66万,2.03亿,1.08%,6.43亿,1.08亿,0.135,,徐辉
2021,20.864,1.6,13.04,5.02,9.51%,7044.72万,13.53%,4.1,4.1562,27.7447,3.1805,PE；PB,1.36亿,2.19亿,14.03%,6.56亿,1.36亿,0.12,,徐辉
2020,,,,4.58,26.21%,6205.03万,4.97%,3.3,,,,PE；PB,4276.22万,1.75亿,13.54%,3.96亿,8763.97万,,,徐辉
2019,,,,3.63,12.03%,5911.29万,56.13%,2.78,,,,PE；PB,3234.80万,1.19亿,16.28%,3.34亿,7218.41万,,,徐辉
2018,,,,3.24,21.46%,3786.06万,5.45%,2.43,,,,PE；PB,3890.40万,8324.27万,11.68%,2.92亿,8631.92万,,,徐辉
2017,,,,2.67,False,3590.46万,False,2.12,,,,PE；PB,2871.19万,4921.47万,13.45%,2.54亿,8076.45万,,,徐辉
