报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,48.848,5.9426,8.22,14.56,0.38%,1854.33万,-56.08%,3.8,3.3549,274.0,2.1632,PE；PB,10.36亿,1.12亿,0.15%,28.62亿,18.83亿,,20%: 最新年度净利润同比下降,郑铁江
2026-03-31,48.848,5.9426,8.22,14.56,0.38%,1854.33万,-56.08%,3.8,0.8387,274.0,2.1632,PE；PB,10.36亿,1.12亿,0.15%,28.62亿,18.83亿,,,郑铁江
2025,42.608,5.9425,7.17,57.66,3.78%,-1.08亿,-199.18%,2.75,0.739,,2.6073,PE；PB,6.47亿,9380.54万,-5.01%,19.27亿,16.05亿,0.06,,郑铁江
2024,43.954,5.9317,7.41,55.56,35.10%,1.09亿,123.31%,2.97,0.7911,41.1667,2.4949,PE；PB,7.74亿,2.58亿,-1.58%,22.48亿,10.44亿,,,郑铁江
2023,43.657,5.9317,7.36,41.12,-0.45%,-4.66亿,-443.20%,2.77,1.0617,,2.657,PE；PB,7.57亿,1.49亿,-13.86%,23.84亿,12.28亿,0.05,,郑铁江
2022,51.784,5.6595,9.15,41.31,-3.60%,1.36亿,-39.81%,3.62,1.2535,39.7826,2.5276,PE；PB,10.21亿,6.45亿,3.14%,29.87亿,13.16亿,0.05,,郑铁江
2021,67.211,5.1701,13.0,42.85,83.88%,2.26亿,239.57%,3.31,1.5685,30.9524,3.9275,PE；PB,8.66亿,5.56亿,5.80%,24.47亿,7.27亿,0.1,,郑铁江
2020,29.52,5.1698,5.71,21.87,-15.07%,6645.53万,2.68%,2.55,1.3498,43.9231,2.2392,PE；PB,5.78亿,3.95亿,3.04%,18.87亿,4.29亿,0.135,,郑铁江
2019,30.76,5.1698,5.95,25.75,-14.95%,6471.84万,-38.84%,2.57,1.1946,45.7692,2.3152,PE；PB,5.26亿,4.08亿,2.51%,13.29亿,3.82亿,0.1,,郑铁江
2018,24.04,5.1698,4.65,30.27,22.83%,1.06亿,1.19%,2.59,0.7942,23.25,1.7954,PE；PB,7.52亿,3.97亿,3.50%,13.41亿,3.63亿,0.1,,郑铁江
2017,,,8.76,24.65,20.02%,1.05亿,31.06%,2.56,,39.8182,3.4219,PE；PB,6.29亿,3.56亿,4.24%,13.25亿,3.40亿,0.1,,郑铁江
2016,,,11.58,20.53,-10.55%,7979.44万,32.71%,1.79,,68.1176,6.4693,PE；PB,1.76亿,3.00亿,3.89%,8.49亿,2.28亿,0.1,,郑铁江
2015,,,9.93,22.96,-20.96%,6012.65万,9.67%,1.71,,76.3846,5.807,PE；PB,2.00亿,2.69亿,2.62%,8.12亿,2.63亿,0.25,,郑铁江
2014,,,3.85,29.05,15.99%,5482.28万,36.94%,3.42,,32.0833,1.1257,PE；PB,1.97亿,2.68亿,1.89%,8.12亿,2.21亿,0.2,,郑铁江
2013,,,2.73,25.04,45.08%,4003.49万,0.45%,5.95,,16.0588,0.4588,PE；PB,1.23亿,2.40亿,1.60%,7.83亿,2.76亿,0.1,,郑铁江
2012,,,2.49,17.26,7.44%,3985.47万,-14.26%,5.74,,8.3,0.4338,PE；PB,1.49亿,2.14亿,2.31%,7.56亿,1.88亿,0.1,,郑铁江
2011,,,2.15,16.06,-4.67%,4648.46万,-25.08%,5.54,,6.1429,0.3881,PE；PB,1.85亿,1.91亿,2.89%,7.29亿,1.79亿,0.3,,郑铁江
2010,,,5.64,16.85,48.59%,6204.96万,17.59%,8.08,,10.2545,0.698,PE；PB,3.61亿,1.75亿,3.68%,7.09亿,1.31亿,,,郑铁江
