报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,28.877,4.3359,6.66,0.928468,25.97%,2484.12万,373.16%,2.96,31.1018,111.0,2.25,PE；PB,2.44亿,6.19亿,26.80%,13.16亿,7819.58万,,,重庆生命科技与新材料产业集团有限公司
2026-03-31,28.877,4.3359,6.66,0.928468,25.97%,2484.12万,373.16%,2.96,7.7754,111.0,2.25,PE；PB,2.44亿,6.19亿,26.80%,13.16亿,7819.58万,,,重庆生命科技与新材料产业集团有限公司
2025,31.652,4.3359,7.3,3.94,12.55%,810.04万,85.50%,2.91,8.0335,365.0,2.5086,PE；PB,2.56亿,5.94亿,2.41%,12.96亿,7903.51万,0.015,,重庆生命科技与新材料产业集团有限公司
2024,23.414,4.3359,5.4,3.5,-29.94%,436.69万,112.54%,2.86,6.6897,540.0,1.8881,PE；PB,2.70亿,5.93亿,1.25%,12.41亿,7714.86万,0.015,,重庆生命科技与新材料产业集团有限公司
2023,27.229,4.3359,6.28,5.0,6.69%,-3481.32万,-166.38%,2.86,5.4458,,2.1958,PE；PB,3.20亿,5.96亿,-6.96%,12.40亿,7761.45万,0.015,,重庆生命科技与新材料产业集团有限公司
2022,25.235,4.3359,5.82,4.69,-4.18%,5244.54万,-26.41%,3.0,5.3806,48.5,1.94,PE；PB,3.31亿,6.38亿,11.19%,12.99亿,9467.89万,0.025,,重庆生命科技与新材料产业集团有限公司
2021,28.574,4.3359,6.59,4.89,13.04%,7126.80万,29.40%,2.91,5.8434,41.1875,2.2646,PE；PB,3.04亿,6.02亿,14.56%,12.64亿,9218.96万,0.025,,重庆生命科技与新材料产业集团有限公司
2020,20.205,4.3359,4.66,4.33,-8.49%,5507.49万,-15.15%,2.76,4.6663,35.8462,1.6884,PE；PB,2.80亿,5.50亿,12.72%,11.96亿,9983.12万,0.015,,重庆生命科技与新材料产业集团有限公司
2019,22.894,4.3359,5.28,4.73,-25.06%,6490.68万,43.53%,2.61,4.8402,35.2,2.023,PE；PB,2.85亿,5.06亿,13.72%,11.34亿,1.05亿,0.013000000000000001,,重庆生命科技与新材料产业集团有限公司
2018,18.081,4.3359,4.17,6.31,-82.51%,4522.16万,-44.26%,2.49,2.8655,41.7,1.6747,PE；PB,2.71亿,4.56亿,7.16%,10.79亿,1.26亿,0.02,,重庆生命科技与新材料产业集团有限公司
2017,,,6.96,36.09,53.10%,8112.54万,-63.70%,2.41,,36.6316,2.888,PE；PB,4.74亿,4.25亿,2.25%,10.46亿,1.19亿,0.05,,重庆生命科技与新材料产业集团有限公司
2016,,,12.21,23.57,263.59%,2.23亿,54.58%,2.27,,23.4808,5.3789,PE；PB,3.83亿,3.71亿,9.48%,9.82亿,1.09亿,0.01,,重庆生命科技与新材料产业集团有限公司
2015,,,14.49,6.48,19.91%,1.45亿,241.50%,1.79,,43.9091,8.095,PE；PB,1.24亿,1.73亿,22.30%,7.78亿,1.33亿,0.13,,重庆生命科技与新材料产业集团有限公司
2014,,,5.1,5.41,-0.78%,4233.43万,17.40%,3.63,,51.0,1.405,PE；PB,9284.35万,1.87亿,7.83%,6.32亿,1.36亿,0.05,,重庆生命科技与新材料产业集团有限公司
2013,,,2.95,5.45,7.00%,3606.04万,-37.62%,3.44,,14.0476,0.8576,PE；PB,1.04亿,1.57亿,6.62%,5.97亿,1.42亿,0.05,,重庆生命科技与新材料产业集团有限公司
2012,,,3.07,5.09,2.08%,5780.38万,136.32%,3.27,,9.303,0.9388,PE；PB,2.20亿,1.33亿,10.84%,5.78亿,1.18亿,,,重庆生命科技与新材料产业集团有限公司
2011,,,2.35,4.99,14.33%,-1.59亿,-551.09%,2.94,,,0.7993,PE；PB,7650.67万,7486.20万,-42.42%,4.31亿,1.10亿,0.1,,重庆生命科技与新材料产业集团有限公司
2010,,,4.86,4.36,11.34%,3528.12万,-82.68%,3.99,,24.3,1.218,PE；PB,3.74亿,2.51亿,-2.94%,6.66亿,1.19亿,,,重庆生命科技与新材料产业集团有限公司
