报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,50.711,1.2719,39.87,6.78,-4.38%,3013.14万,-50.86%,25.27,7.4795,166.125,1.5778,PE；PB,4.64亿,14.74亿,4.44%,32.14亿,14.69亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,龙岩卓越投资有限公司
2026-03-31,50.711,1.2719,39.87,6.78,-4.38%,3013.14万,-50.86%,25.27,1.8699,166.125,1.5778,PE；PB,4.64亿,14.74亿,4.44%,32.14亿,14.69亿,,,龙岩卓越投资有限公司
2025,70.68,1.2,58.9,28.76,-19.29%,1.55亿,3.71%,25.06,2.4576,46.0156,2.3504,PE；PB,3.39亿,14.44亿,5.36%,31.88亿,13.94亿,0.5,,龙岩卓越投资有限公司
2024,39.864,1.2,33.22,35.63,26.73%,1.49亿,89.57%,23.27,1.1188,26.7903,1.4276,PE；PB,5.39亿,13.53亿,4.18%,27.93亿,9.53亿,0.27,,龙岩卓越投资有限公司
2023,39.42,1.2,32.85,28.12,-35.29%,7861.08万,-82.60%,22.34,1.4018,49.7727,1.4705,PE；PB,2.99亿,12.36亿,2.80%,26.80亿,9.30亿,1.55,,龙岩卓越投资有限公司
2022,66.012,1.2,55.01,43.45,40.91%,4.52亿,31.03%,23.2,1.5193,14.6303,2.3711,PE；PB,7.62亿,13.43亿,10.40%,27.84亿,4.73亿,1.15,,龙岩卓越投资有限公司
2021,65.22,1.2,54.35,30.83,92.91%,3.45亿,42.33%,20.58,2.1155,18.9373,2.6409,PE；PB,4.86亿,10.30亿,11.18%,24.70亿,4.41亿,0.82,,龙岩卓越投资有限公司
2020,66.54,1.2,55.45,15.98,23.47%,2.42亿,12.37%,18.53,4.164,27.4505,2.9924,PE；PB,8.10亿,7.83亿,15.15%,22.24亿,2.02亿,0.72,,龙岩卓越投资有限公司
2019,43.932,1.2,36.61,12.95,27.22%,2.16亿,61.25%,17.23,3.3924,15.7124,2.1248,PE；PB,14.10亿,6.38亿,16.65%,20.68亿,2.23亿,,,龙岩卓越投资有限公司
2018,,,,10.18,16.57%,1.34亿,106.26%,7.24,,,,PE；PB,2.24亿,4.39亿,13.14%,6.51亿,1.94亿,,,龙岩卓越投资有限公司
2017,,,,8.73,87.39%,6481.56万,28.47%,5.97,,,,PE；PB,6196.86万,3.34亿,7.43%,5.38亿,1.65亿,,,龙岩卓越投资有限公司
2016,,,,4.66,4.30%,5045.02万,499.07%,5.25,,,,PE；PB,1.23亿,2.73亿,10.83%,4.73亿,1.17亿,,,龙岩卓越投资有限公司
2015,,,,4.47,-34.32%,842.14万,-83.32%,4.69,,,,PE；PB,8134.41万,2.28亿,1.89%,4.22亿,8872.47万,,,龙岩卓越投资有限公司
2014,,,,6.8,2.62%,5049.20万,-49.17%,4.6,,,,PE；PB,1.29亿,2.21亿,7.43%,4.14亿,6451.87万,,,龙岩卓越投资有限公司
2013,,,,6.63,5.97%,9934.07万,14.62%,4.27,,,,PE；PB,1.11亿,1.94亿,14.99%,3.84亿,7061.33万,,,龙岩卓越投资有限公司
2012,,,,6.25,15.18%,8666.94万,35.48%,3.16,,,,PE；PB,5555.35万,9940.16万,13.86%,2.85亿,6252.71万,,,龙岩卓越投资有限公司
2011,,,,5.43,False,6397.00万,False,2.45,,,,PE；PB,3556.53万,3994.74万,11.78%,2.21亿,3826.67万,,,龙岩卓越投资有限公司
