报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,737.235,12.9,57.15,42.31,34.02%,3.08亿,66.73%,14.4,17.4246,239.3216,3.9688,PE；PB,47.11亿,80.50亿,9.04%,192.72亿,25.27亿,0.392,,中国昊华化工集团有限公司
2026-03-31,737.235,12.9,57.15,42.31,34.02%,3.08亿,66.73%,14.4,4.3562,239.3216,3.9688,PE；PB,47.11亿,80.50亿,9.04%,192.72亿,25.27亿,0.392,,中国昊华化工集团有限公司
2025,352.085,11.0858,31.76,166.89,19.49%,14.44亿,37.07%,14.12,2.1097,28.3622,2.2493,PE；PB,56.60亿,76.75亿,9.84%,188.45亿,18.37亿,0.28601,,中国昊华化工集团有限公司
2024,259.131,9.1147,28.43,139.66,-3.83%,10.54亿,-10.94%,13.27,1.8554,29.829,2.1424,PE；PB,55.06亿,66.18亿,7.91%,175.72亿,16.47亿,0.346,,中国昊华化工集团有限公司
2023,270.069,9.1147,29.63,145.23,-13.40%,11.83亿,1.57%,9.36,1.8596,27.759,3.1656,PE；PB,31.49亿,59.18亿,11.46%,122.36亿,15.59亿,0.64,,中国昊华化工集团有限公司
2022,376.884,9.1923,41.0,90.68,22.13%,11.65亿,30.68%,9.0,4.1562,31.8496,4.5556,PE；PB,26.90亿,44.55亿,12.90%,82.23亿,10.06亿,0.2911,,中国昊华化工集团有限公司
2021,419.266,9.1723,45.71,74.24,36.92%,8.91亿,37.61%,7.84,5.6474,46.2652,5.8304,PE；PB,25.58亿,35.91亿,12.16%,72.42亿,9.46亿,0.24700000000000003,,中国昊华化工集团有限公司
2020,176.544,8.9662,19.69,54.22,10.10%,6.48亿,18.92%,7.01,3.2561,27.4005,2.8088,PE；PB,19.89亿,29.48亿,12.06%,65.26亿,7.01亿,0.17204999999999998,,中国昊华化工集团有限公司
2019,150.359,8.3719,17.96,49.25,10.55%,5.45亿,2.97%,6.64,3.053,28.0932,2.7048,PE；PB,18.11亿,25.86亿,11.42%,62.30亿,5.99亿,0.063,,中国昊华化工集团有限公司
2018,24.429,2.9719,8.22,42.52,14.70%,5.29亿,62.35%,5.81,0.5745,13.0084,1.4148,PE；PB,15.58亿,20.19亿,12.79%,50.46亿,6.33亿,0.06,,中国昊华化工集团有限公司
2017,,,12.56,36.46,34.56%,3.26亿,1101.89%,2.68,,32.2051,4.6866,PE；PB,15.77亿,14.67亿,11.18%,45.49亿,6.01亿,0.03,,中国昊华化工集团有限公司
2016,,,13.69,3.92,-17.33%,2711.12万,-37.26%,2.51,,152.1111,5.4542,PE；PB,3.49亿,2.35亿,6.60%,7.46亿,8162.10万,0.05,,中国昊华化工集团有限公司
2015,,,18.98,4.74,-22.06%,4321.31万,-43.59%,2.47,,126.5333,7.6842,PE；PB,4.36亿,2.26亿,9.13%,7.51亿,9846.14万,0.08,,中国昊华化工集团有限公司
2014,,,13.02,6.08,-11.20%,7660.07万,2.64%,2.41,,50.0769,5.4025,PE；PB,4.54亿,2.11亿,12.77%,7.35亿,1.35亿,0.1,,中国昊华化工集团有限公司
2013,,,9.37,6.84,4.16%,7463.04万,8.36%,2.25,,37.48,4.1644,PE；PB,4.09亿,1.72亿,11.07%,6.85亿,9875.89万,0.06999999999999999,,中国昊华化工集团有限公司
2012,,,7.93,6.57,6.78%,6887.25万,12.47%,2.12,,34.4783,3.7406,PE；PB,3.98亿,1.25亿,10.67%,6.31亿,8485.80万,0.04,,中国昊华化工集团有限公司
2011,,,7.55,6.15,25.39%,6123.52万,40.41%,2.12,,35.9524,3.5613,PE；PB,4.32亿,1.17亿,10.17%,5.90亿,1.03亿,,,中国昊华化工集团有限公司
2010,,,13.98,4.91,-3.22%,4361.06万,5.40%,1.89,,87.375,7.3968,PE；PB,3.06亿,6192.02万,9.15%,5.29亿,7218.70万,0.02,,中国昊华化工集团有限公司
