报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,50.016,1.7488,28.6,1.15,-1.04%,1574.16万,-2.76%,6.89,43.4922,317.7778,4.1509,PE；PB,6.77亿,4.26亿,13.74%,12.04亿,5836.94万,0.1,40%: 最新年度营业收入下滑；最新年度净利润同比下降,严留新
2026-03-31,50.016,1.7488,28.6,1.15,-1.04%,1574.16万,-2.76%,6.89,10.873,317.7778,4.1509,PE；PB,6.77亿,4.26亿,13.74%,12.04亿,5836.94万,0.1,,严留新
2025,50.902,1.3452,37.84,4.44,5.80%,6661.14万,19.02%,6.79,11.4644,99.5789,5.5729,PE；PB,6.94亿,4.11亿,15.01%,11.87亿,5143.33万,0.2,,严留新
2024,24.442,1.3452,18.17,4.19,-3.66%,5596.61万,-40.04%,8.53,5.8334,56.7813,2.1301,PE；PB,6.75亿,3.82亿,13.34%,11.48亿,5511.46万,0.15,,严留新
2023,20.489,1.0348,19.8,4.35,9.37%,9334.11万,-12.72%,8.28,4.7101,28.6957,2.3913,PE；PB,5.73亿,3.51亿,21.44%,11.14亿,9505.78万,0.6,,严留新
2022,8.111,0.796,10.19,3.98,16.39%,1.07亿,61.32%,10.45,2.0379,12.7375,0.9751,PE；PB,7.00亿,3.29亿,26.87%,10.81亿,4778.19万,0.5,,严留新
2021,9.074,0.796,11.4,3.42,18.80%,6629.43万,-7.25%,12.73,2.6532,14.4304,0.8955,PE；PB,7.07亿,2.73亿,19.38%,10.13亿,3903.53万,,,严留新
2020,,,,2.88,-1.33%,7147.83万,-3.93%,6.56,,,,PE；PB,2.19亿,2.13亿,24.83%,3.91亿,3061.69万,,,严留新
2019,,,,2.92,9.45%,7439.94万,18.45%,5.33,,,,PE；PB,1.72亿,1.47亿,25.50%,3.18亿,2778.85万,,,严留新
2018,,,,2.67,12.98%,6281.19万,28.77%,4.8,,,,PE；PB,2963.45万,1.24亿,23.56%,2.86亿,2289.09万,,,严留新
2017,,,,2.36,42.99%,4877.73万,39.58%,3.83,,,,PE；PB,9804.82万,7523.20万,20.67%,2.28亿,1706.73万,,,严留新
2016,,,,1.65,4.35%,3494.66万,15.84%,3.23,,,,PE；PB,7417.86万,4623.24万,21.18%,1.92亿,1625.22万,,,严留新
2015,,,,1.58,12.26%,3016.93万,53.12%,1.51,,,,PE；PB,1976.04万,1478.05万,19.08%,7574.55万,1270.88万,,,严留新
2014,,,,1.41,41.80%,1970.35万,186.86%,1.46,,,,PE；PB,542.95万,1800.79万,13.99%,7284.89万,629.85万,,,严留新
2013,,,,0.993363,False,686.86万,False,1.03,,,,PE；PB,742.53万,27.47万,6.91%,5135.78万,825.65万,,,严留新
