报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,67.971,8.1305,8.36,2.0927,8.12,17.29%,-3971.85万,15.09%,5.27,15.35亿,12.14亿,-5.33%,43.06亿,6.45亿
2025,78.134,8.1305,9.61,1.9118,40.87,-19.53%,1.75亿,-17.73%,5.31,13.18亿,12.54亿,4.09%,43.45亿,6.10亿
2024,94.747,8.1328,11.65,1.8655,50.79,4.89%,2.12亿,1.79%,5.12,10.04亿,11.17亿,3.95%,42.05亿,5.25亿
2023,49.408,8.1397,6.07,1.0204,48.42,24.24%,2.09亿,-19.49%,4.90,5.72亿,10.29亿,4.12%,40.40亿,8.95亿
2022,48.349,8.2087,5.89,1.2407,38.97,-7.33%,2.59亿,21.94%,4.58,9.24亿,8.30亿,6.62%,38.32亿,7.28亿
2021,39.911,8.229,4.85,0.9489,42.06,18.71%,2.13亿,24.92%,4.37,7.97亿,6.52亿,5.10%,36.83亿,7.25亿
2020,38.72,8.0,4.84,1.0929,35.43,5.25%,1.70亿,106.00%,4.18,10.03亿,5.36亿,4.89%,34.04亿,5.06亿
2019,42.24,8.0,5.28,1.2549,33.66,5.96%,8258.15万,116.80%,3.99,12.27亿,4.28亿,2.64%,32.41亿,5.27亿
2018,30.8,8.0,3.85,0.9695,31.77,14.11%,-4.92亿,-997.75%,3.82,4.93亿,2.47亿,-15.89%,31.40亿,5.92亿
2017,,,5.44,,27.84,18.38%,5476.88万,-77.54%,4.61,7.45亿,7.70亿,2.09%,37.88亿,4.48亿
2016,,,8.5,,23.52,-9.37%,2.44亿,-9.52%,4.73,8.33亿,8.63亿,10.38%,37.83亿,2.73亿
2015,,,9.25,,25.95,-14.93%,2.69亿,25.58%,4.61,1.37亿,7.99亿,10.37%,36.85亿,2.65亿
2014,,,7.03,,30.5,-1.23%,2.15亿,-30.31%,8.81,11.14亿,6.63亿,7.03%,35.23亿,2.45亿
2013,,,5.91,,30.88,-8.22%,3.08亿,-27.85%,8.80,18.12亿,6.88亿,9.97%,35.21亿,2.58亿
2012,,,6.13,,33.65,8.72%,4.27亿,15.38%,8.74,33.40亿,6.94亿,12.68%,34.97亿,2.19亿
2011,,,,,30.95,23.85%,3.70亿,193.12%,3.94,10.80亿,4.49亿,11.95%,11.82亿,1.76亿
2010,,,,,24.99,62.44%,1.26亿,-26.46%,2.91,9.06亿,1.66亿,5.05%,8.73亿,1.59亿
