报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,51.619,6.4605,7.99,17.6302,0.73197,-25.59%,290.98万,-62.66%,2.28,6.31亿,4.96亿,3.50%,14.75亿,3881.24万
2025,53.945,6.4605,8.35,11.8822,4.54,-48.24%,1154.23万,-89.55%,2.28,6.30亿,4.93亿,2.32%,14.73亿,3803.91万
2024,45.547,6.4605,7.05,5.1935,8.77,-47.54%,1.10亿,-76.21%,2.56,9.20亿,6.76亿,12.46%,16.55亿,4994.06万
2023,58.144,6.4605,9.0,3.4754,16.73,-8.80%,4.64亿,2.68%,3.14,12.86亿,10.50亿,27.76%,20.29亿,6605.29万
2022,60.341,6.4605,9.34,3.2901,18.34,-15.24%,4.52亿,-31.97%,3.04,10.99亿,9.86亿,24.66%,19.67亿,1.19亿
2021,90.059,6.4605,13.94,4.1617,21.64,22.19%,6.65亿,22.28%,3.02,11.47亿,9.77亿,30.72%,19.50亿,1.21亿
2020,80.369,6.4605,12.44,4.5381,17.71,5.13%,5.44亿,18.16%,2.64,10.10亿,7.62亿,30.70%,17.04亿,7802.55万
2019,64.217,6.4605,9.94,3.8134,16.84,20.24%,4.60亿,21.85%,2.35,7.99亿,6.22亿,27.31%,15.19亿,7964.08万
2018,46.322,6.4605,7.17,3.3064,14.01,36.49%,3.78亿,23.70%,2.11,8.39亿,5.14亿,26.95%,13.65亿,6412.56万
2017,,,11.88,,10.26,54.18%,3.05亿,50.60%,2.03,8.65亿,4.68亿,29.74%,13.08亿,7361.36万
2016,,,8.04,,6.66,28.54%,2.03亿,30.21%,1.78,3.70亿,3.94亿,30.44%,11.51亿,4829.40万
2015,,,9.23,,5.18,10.28%,1.56亿,13.00%,2.61,3.72亿,3.13亿,30.05%,10.43亿,4067.88万
2014,,,4.99,,4.7,20.15%,1.38亿,27.91%,4.94,3.68亿,2.73亿,29.33%,9.88亿,3079.41万
2013,,,2.75,,3.91,7.96%,1.08亿,22.29%,4.60,6436.67万,2.21亿,27.55%,9.20亿,3125.46万
2012,,,1.71,,3.62,3.14%,8804.86万,8.93%,4.31,6.87亿,1.72亿,24.32%,8.62亿,2962.48万
2011,,,,,3.51,5.62%,8082.80万,29.10%,2.19,2.19亿,8979.31万,23.03%,3.28亿,2572.10万
2010,,,,,3.32,14.14%,6260.68万,-27.30%,1.77,2.13亿,3403.76万,18.84%,2.65亿,2939.13万
