报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,74.402,4.8407,15.37,1.8111,10.27,2.67%,1266.06万,-84.38%,6.19,8.52亿,12.37亿,1.23%,29.95亿,8.58亿
2025,88.585,4.8407,18.3,1.9699,44.97,9.81%,1.63亿,-60.40%,6.21,9.54亿,12.24亿,3.62%,30.06亿,8.57亿
2024,60.955,3.7236,16.37,1.4885,40.95,47.56%,4.11亿,27.51%,8.08,13.86亿,11.92亿,10.03%,30.10亿,5.75亿
2023,63.227,3.7236,16.98,2.2785,27.75,43.19%,3.22亿,7.92%,7.34,14.55亿,9.33亿,11.61%,27.32亿,3.76亿
2022,27.98,2.6597,10.52,1.4438,19.38,-31.80%,2.99亿,-0.71%,9.54,19.04亿,7.70亿,15.40%,25.37亿,2.54亿
2021,28.402,1.8998,14.95,0.9994,28.42,37.63%,3.01亿,-1.09%,12.07,19.17亿,5.62亿,10.58%,22.92亿,3.33亿
2020,,,,,20.65,71.90%,3.04亿,103.11%,3.61,3.21亿,2.90亿,14.72%,5.05亿,2.56亿
2019,,,,,12.01,-1.88%,1.50亿,4.80%,1.45,2.31亿,1698.13万,12.46%,2.03亿,1.01亿
2018,,,,,12.24,18.84%,1.43亿,39.38%,19.72,3.39亿,3.36亿,11.67%,3.94亿,1.26亿
2017,,,,,10.3,False,1.02亿,False,12.58,2.26亿,2.09亿,9.95%,2.52亿,1.12亿
