报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,18.909,0.8595,22.0,2.4242,1.95,-0.79%,-1163.68万,-535.01%,2.59,1.89亿,-1.14亿,-6.02%,2.24亿,9473.91万
2025,18.737,0.8595,21.8,2.4053,7.79,-28.21%,-9726.22万,-1048.60%,2.71,2.54亿,-1.02亿,-12.50%,2.35亿,9572.80万
2024,25.613,0.8595,29.8,2.3606,10.85,-14.88%,1025.32万,120.16%,4.31,3.93亿,-509.01万,0.94%,3.70亿,1.04亿
2023,28.922,0.8595,33.65,2.2684,12.75,42.30%,-5086.54万,58.97%,4.71,3.17亿,-1312.97万,-3.94%,4.05亿,1.27亿
2022,21.586,0.6164,35.02,2.4092,8.96,-24.69%,-1.24亿,-234.95%,7.67,3.38亿,3832.88万,-13.90%,4.72亿,1.40亿
2021,45.743,0.6164,74.21,3.8439,11.9,43.93%,9186.19万,29.92%,10.63,3.91亿,2.00亿,7.75%,6.55亿,2.06亿
2020,,,,,8.26,19.07%,7070.74万,29.56%,5.07,1.39亿,1.45亿,8.53%,2.34亿,1.41亿
2019,,,,,6.94,36.64%,5457.56万,20.78%,3.53,8486.09万,8230.16万,7.89%,1.63亿,1.03亿
2018,,,,,5.08,42.11%,4518.48万,115.95%,6.98,7802.35万,5553.21万,8.88%,1.17亿,7379.70万
2017,,,,,3.57,12.72%,2092.37万,94.35%,2.86,3503.74万,1811.51万,5.74%,4732.35万,4700.84万
2016,,,,,3.17,0.74%,1076.59万,369.19%,2.38,2511.20万,1453.12万,3.27%,3759.79万,5177.03万
2015,,,,,3.15,12.39%,229.46万,-73.75%,2.01,1504.37万,825.93万,0.52%,3211.03万,6008.89万
2014,,,,,2.8,22.16%,874.03万,92.96%,1.88,1483.08万,596.47万,3.05%,3018.00万,4538.39万
2013,,,,,2.29,False,452.96万,False,1.30,895.79万,-134.55万,1.98%,2085.16万,4067.99万
