报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,44.676,6.0048,7.44,3.06,10.95,-6.95%,-236.88万,-104.79%,2.86,2.32亿,4.02亿,-1.04%,16.99亿,2.25亿
2024,37.41,6.0048,6.23,2.5658,14.58,-10.77%,-2911.64万,-150.57%,2.95,4.00亿,4.51亿,-2.29%,17.65亿,2.80亿
2023,37.797,4.3,8.79,2.3132,16.34,65.71%,5757.59万,-24.97%,4.50,5.83亿,5.25亿,3.96%,19.33亿,2.07亿
2022,45.021,4.3,10.47,4.566,9.86,7.94%,7673.58万,-47.79%,4.47,7.20亿,5.18亿,7.43%,19.26亿,1.72亿
2021,53.707,4.3,12.49,5.876,9.14,7.24%,1.47亿,-31.26%,4.51,15.43亿,5.49亿,15.93%,19.47亿,7731.89万
2020,65.231,4.3,15.17,7.6562,8.52,-31.62%,2.14亿,-27.60%,4.49,18.52亿,5.55亿,25.07%,19.31亿,4053.09万
2019,,,,,12.46,-3.18%,2.95亿,16.34%,2.62,10.62亿,4.71亿,23.66%,9.42亿,6419.08万
2018,,,,,12.87,12.29%,2.54亿,12.54%,2.05,8.33亿,3.01亿,19.69%,7.39亿,5638.12万
2017,,,,,11.46,4.05%,2.26亿,29.26%,1.49,5.36亿,1.49亿,19.55%,5.37亿,4695.32万
2016,,,,,11.01,False,1.75亿,False,-0.11,3.31亿,-5732.85万,15.84%,-555.56万,3263.11万
