报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,27.785,1.9498,14.25,4.9264,4.23,7.12%,9276.90万,7.12%,5.45,7.44亿,5.40亿,21.94%,10.63亿,2292.79万
2024,26.01,1.9498,13.34,4.9449,5.26,7.47%,9747.70万,13.20%,5.27,7.35亿,5.06亿,18.54%,10.27亿,2929.67万
2023,25.348,1.4999,16.9,5.1836,4.89,-0.91%,8610.74万,-5.82%,6.50,9.32亿,4.60亿,17.60%,9.75亿,2606.41万
2022,16.569,1.1538,14.36,3.354,4.94,13.77%,9142.95万,34.38%,8.00,8.46亿,4.16亿,18.52%,9.23亿,2199.23万
2021,11.511,0.8875,12.97,2.6523,4.34,-9.66%,6803.58万,-13.98%,9.66,7.53亿,3.58亿,15.67%,8.58亿,2734.10万
2020,,,,,4.8,-0.50%,7909.52万,5.27%,7.00,3.85亿,3.29亿,16.46%,4.66亿,2647.62万
2019,,,,,4.83,1.96%,7513.51万,12.28%,6.31,3.59亿,2.83亿,15.56%,4.20亿,2931.17万
2018,,,,,4.74,6.62%,6691.79万,40.25%,5.77,3079.92万,2.48亿,14.13%,3.84亿,2782.64万
2017,,,,,4.44,5.28%,4771.32万,18.27%,10.13,3183.00万,2.39亿,10.74%,3.37亿,2993.99万
2016,,,,,4.22,8.09%,4034.18万,5.03%,9.08,2868.33万,2.09亿,9.56%,3.02亿,3897.48万
2015,,,,,3.9,False,3841.09万,False,8.22,1.00亿,1.83亿,9.84%,2.74亿,2484.85万
