报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1809.053,63.2536,28.6,1.4982,905.64,1.71%,104.26亿,-4.07%,8.90,139.33亿,349.38亿,11.53%,602.49亿,90.22亿
2024,1813.008,63.659,28.48,1.5659,1157.8,-8.24%,84.53亿,-18.94%,8.35,254.10亿,322.29亿,7.33%,570.08亿,107.45亿
2023,1539.96,63.661,24.19,1.2205,1261.79,2.44%,104.29亿,10.58%,8.41,433.83亿,314.15亿,8.18%,573.20亿,125.12亿
2022,1731.024,63.9935,27.05,1.4054,1231.71,11.37%,94.31亿,8.34%,7.86,338.83亿,275.87亿,7.59%,541.43亿,148.36亿
2021,2257.326,64.0013,35.27,2.0411,1105.95,14.15%,87.05亿,22.98%,7.45,317.80亿,242.98亿,7.93%,487.91亿,89.17亿
2020,2248.136,60.8262,36.96,2.3204,968.86,7.38%,70.78亿,2.08%,5.00,118.18亿,204.93亿,7.35%,305.33亿,75.45亿
2019,1529.582,60.9638,25.09,1.6953,902.23,13.41%,69.34亿,7.67%,4.29,117.15亿,183.27亿,7.72%,262.74亿,77.15亿
2018,1101.357,60.7813,18.12,1.3844,795.53,16.89%,64.40亿,7.31%,4.59,110.52亿,156.73亿,8.17%,280.37亿,55.07亿
2017,,,24.9,,680.58,12.29%,60.01亿,5.99%,4.13,218.23亿,141.10亿,8.89%,252.40亿,46.40亿
2016,,,13.17,,606.09,0.41%,56.62亿,22.24%,3.81,138.24亿,122.93亿,9.40%,232.36亿,43.26亿
2015,,,11.94,,603.6,10.88%,46.32亿,11.76%,3.30,130.84亿,97.91亿,7.78%,201.46亿,46.63亿
2014,,,10.21,,544.36,13.93%,41.44亿,30.03%,6.08,142.73亿,79.22亿,7.72%,188.22亿,50.08亿
2013,,,9.07,,477.79,13.78%,31.87亿,85.61%,7.89,81.73亿,56.41亿,6.70%,163.13亿,36.83亿
2012,,,5.05,,419.91,12.12%,17.17亿,-5.09%,4.59,20.04亿,32.09亿,4.13%,75.25亿,29.95亿
2011,,,4.64,,374.51,26.25%,18.09亿,132.79%,3.77,39.21亿,20.43亿,4.89%,63.05亿,33.10亿
2010,,,4.35,,296.65,21.96%,7.77亿,20.00%,5.28,33.42亿,3.59亿,2.68%,45.12亿,25.84亿
