报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,128.227,5.1005,25.14,2.4304,39.57,10.09%,1.76亿,106.88%,9.06,21.70亿,-3.34亿,4.45%,46.22亿,6.99亿
2024,91.657,5.1205,17.9,1.8922,48.44,-8.99%,1.14亿,89.16%,8.61,25.73亿,-5.10亿,2.35%,44.09亿,5.74亿
2023,82.566,5.1379,16.07,1.5514,53.22,-16.16%,6006.56万,-56.35%,8.37,25.96亿,-6.24亿,1.97%,47.41亿,7.25亿
2022,164.32,5.1608,31.84,3.4021,48.3,7.84%,1.38亿,-10.89%,8.62,31.55亿,-5.35亿,3.54%,48.83亿,7.02亿
2021,289.078,5.1621,56.0,6.4555,44.78,57.31%,1.54亿,160.60%,8.74,29.86亿,-6.77亿,4.33%,49.06亿,5.23亿
2020,233.716,4.0931,57.1,8.2092,28.47,63.20%,5925.80万,208.16%,3.63,5.67亿,-8.31亿,2.60%,18.33亿,2.70亿
2019,59.685,4.0936,14.58,3.4223,17.44,42.32%,1922.99万,80.72%,3.09,4.17亿,-8.91亿,1.10%,12.66亿,1.42亿
2018,31.429,4.0976,7.67,2.5635,12.26,24.82%,1064.06万,148.69%,2.97,6.36亿,-9.20亿,0.87%,12.18亿,1.63亿
2017,,,9.12,,9.82,91.96%,427.86万,-86.72%,2.87,8.07亿,-9.30亿,0.44%,11.77亿,1.26亿
2016,,,10.74,,5.12,41.76%,3221.01万,111.72%,2.91,7.97亿,-9.35亿,6.17%,11.60亿,6791.70万
2015,,,11.33,,3.61,-55.52%,-2.75亿,-338.43%,2.69,3.66亿,4.99亿,-76.76%,10.90亿,5321.53万
2014,,,7.94,,8.11,-19.00%,1.15亿,-47.78%,3.41,7022.98万,7.74亿,14.13%,13.67亿,1.13亿
2013,,,7.76,,10.02,-25.07%,2.21亿,-2.90%,3.63,8613.22万,8.89亿,22.19%,14.61亿,1.10亿
2012,,,10.94,,13.37,-1.59%,2.27亿,-31.20%,3.25,1.21亿,7.73亿,17.21%,13.10亿,9067.30万
2011,,,6.33,,13.58,-12.07%,3.31亿,564.70%,-0.12,3.22亿,5.68亿,-55.06%,10.73亿,1.52亿
2010,,,7.57,,7.88,4.63%,-7112.36万,-2378.49%,1.64,8023.63万,-1.39亿,-9.06%,3.53亿,4.32亿
