报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,65.696,5.5959,11.74,3.573,13.79,-5.08%,1.01亿,28.59%,5.01,10.40亿,11.03亿,7.57%,29.19亿,4.65亿
2024,47.18,5.5901,8.44,2.7131,17.39,-9.44%,4032.99万,-42.86%,4.93,11.48亿,10.63亿,2.17%,27.56亿,4.55亿
2023,56.419,5.5695,10.13,2.937,19.21,-1.70%,7058.55万,129.01%,5.02,11.28亿,11.32亿,3.45%,27.97亿,4.98亿
2022,68.699,5.123,13.41,3.5158,19.54,-16.46%,3082.26万,-78.68%,4.58,10.26亿,10.76亿,0.99%,23.81亿,5.18亿
2021,80.349,5.1243,15.68,3.4352,23.39,-4.01%,1.45亿,-48.76%,4.54,8.03亿,10.77亿,6.19%,23.76亿,7.37亿
2020,112.045,5.1279,21.85,4.5995,24.36,15.09%,2.82亿,28.04%,4.73,9.85亿,10.37亿,11.74%,24.72亿,7.91亿
2019,79.985,5.1338,15.58,3.7782,21.17,11.56%,2.20亿,27.45%,4.19,10.43亿,8.32亿,10.69%,21.96亿,6.38亿
2018,48.253,5.1388,9.39,2.5423,18.98,28.41%,1.73亿,22.72%,3.69,9.31亿,6.71亿,9.48%,19.34亿,5.35亿
2017,,,15.96,,14.78,21.35%,1.41亿,59.76%,3.45,7.84亿,5.40亿,9.93%,17.54亿,4.49亿
2016,,,26.59,,12.18,5.80%,8820.01万,44.87%,3.17,5.39亿,4.11亿,7.65%,16.12亿,3.56亿
2015,,,8.69,,11.51,16.98%,6088.06万,-38.27%,12.06,6.83亿,4.34亿,5.63%,15.48亿,3.52亿
2014,,,6.57,,9.84,10.16%,9862.91万,-18.89%,11.70,7.38亿,4.03亿,10.02%,14.82亿,2.94亿
2013,,,6.7,,8.93,0.41%,1.22亿,24.84%,11.39,6.23亿,3.46亿,13.61%,14.11亿,3.12亿
2012,,,5.83,,8.9,0.39%,9740.72万,20.11%,10.63,7.74亿,2.61亿,10.95%,13.17亿,2.58亿
2011,,,,,8.86,27.60%,8109.81万,33.80%,4.02,4827.66万,1.70亿,9.15%,3.74亿,2.16亿
2010,,,,,6.94,34.18%,6061.14万,34.78%,3.15,2874.93万,9450.15万,8.73%,2.92亿,1.83亿
