报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,21.622,2.7335,7.91,11.3914,0.474523,-27.51%,508.31万,-35.79%,2.49,9461.99万,1.31亿,10.71%,6.81亿,3831.30万
2025,23.727,2.7335,8.68,9.9693,2.38,-11.45%,4125.80万,2.78%,2.47,6934.85万,1.26亿,17.32%,6.76亿,3501.80万
2024,17.768,2.7335,6.5,6.6052,2.69,-14.41%,4014.34万,-30.86%,2.42,5159.86万,1.24亿,14.92%,6.61亿,3020.72万
2023,23.262,2.7335,8.51,7.4083,3.14,-9.87%,5805.87万,-32.59%,2.45,1.98亿,1.37亿,18.47%,6.69亿,4128.12万
2022,20.447,2.7335,7.48,5.8587,3.49,-4.07%,8612.28万,-5.71%,2.55,3.45亿,1.60亿,24.67%,6.96亿,3706.92万
2021,38.898,2.7335,14.23,10.6863,3.64,9.30%,9134.22万,13.86%,2.58,3.10亿,1.59亿,25.13%,7.05亿,3467.49万
2020,7.74,0.781,9.91,2.3243,3.33,0.33%,8022.07万,26.43%,8.86,3.96亿,3.50亿,24.12%,6.92亿,4529.77万
2019,,,,,3.31,-15.15%,6345.28万,-38.64%,7.96,1.89亿,3.01亿,19.14%,6.12亿,3264.78万
2018,,,,,3.91,1.95%,1.03亿,14.27%,8.13,3.29亿,3.14亿,26.47%,6.25亿,3184.26万
2017,,,,,3.83,8.89%,9050.08万,25.49%,7.29,4.07亿,2.49亿,23.62%,5.60亿,2891.89万
2016,,,,,3.52,16.59%,7211.99万,0.14%,5.44,2.36亿,2.05亿,21.12%,3.89亿,3586.29万
2015,,,,,3.02,1.77%,7201.64万,6.12%,4.81,2.00亿,1.69亿,23.86%,3.46亿,3675.18万
2014,,,,,2.97,False,6786.47万,False,4.21,1.56亿,1.33亿,22.89%,3.02亿,3326.79万
