报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,185.868,12.0772,15.39,0.7615,61.02,6.83%,3.04亿,19.62%,8.04,21.08亿,50.34亿,5.11%,98.49亿,31.23亿
2025,142.753,12.0772,11.82,0.6671,214.0,5.01%,8.27亿,2.81%,7.78,31.27亿,47.31亿,3.95%,95.27亿,33.69亿
2024,92.27,12.0772,7.64,0.4527,203.8,-6.37%,8.04亿,-9.80%,7.30,29.72亿,42.33亿,4.02%,89.24亿,38.47亿
2023,95.048,12.0772,7.87,0.4367,217.67,6.17%,8.92亿,-40.22%,6.85,25.95亿,37.35亿,4.01%,83.44亿,32.91亿
2022,124.395,12.0772,10.3,0.6067,205.02,37.62%,14.92亿,21.13%,6.36,36.15亿,32.64亿,7.28%,77.59亿,33.15亿
2021,121.313,10.101,12.01,0.8143,148.98,62.74%,12.32亿,147.06%,4.44,17.66亿,22.38亿,8.30%,45.62亿,27.28亿
2020,65.96,10.101,6.53,0.7206,91.54,6.12%,4.99亿,133.79%,3.41,11.94亿,12.36亿,5.54%,35.18亿,17.85亿
2019,42.929,10.101,4.25,0.4977,86.26,9.64%,2.13亿,21.35%,3.18,15.92亿,9.07亿,2.54%,32.98亿,16.18亿
2018,35.05,10.101,3.47,0.4455,78.68,1.64%,1.76亿,68.33%,3.07,18.29亿,8.23亿,2.14%,31.82亿,14.88亿
2017,,,5.28,,77.42,27.49%,1.04亿,-26.86%,3.04,13.20亿,8.30亿,1.33%,31.62亿,11.13亿
2016,,,8.98,,60.72,4.01%,1.43亿,-28.85%,3.01,9.16亿,8.11亿,2.54%,31.58亿,12.18亿
2015,,,12.93,,58.38,25.08%,2.01亿,76.70%,2.95,9.59亿,7.54亿,4.22%,30.89亿,13.79亿
2014,,,5.6,,46.67,21.26%,1.14亿,6.40%,7.03,4.11亿,6.28亿,4.01%,25.03亿,10.14亿
2013,,,2.73,,38.49,12.38%,1.07亿,-12.03%,6.90,3.55亿,6.05亿,3.66%,24.01亿,7.47亿
2012,,,2.81,,34.25,5.64%,1.21亿,-45.12%,6.81,6.18亿,5.81亿,4.17%,24.20亿,9.14亿
2011,,,3.15,,32.42,58.34%,2.21亿,44.41%,6.68,9.84亿,5.54亿,7.61%,23.34亿,7.13亿
2010,,,,,20.47,19.00%,1.53亿,60.68%,5.37,2.76亿,3.95亿,8.18%,7.23亿,4.27亿
