报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,81.363,13.5832,5.99,14.3245,1.42,15.01%,-4544.91万,12.06%,2.24,6.85亿,4.87亿,-32.76%,30.67亿,9.78亿
2025,72.398,13.5832,5.33,12.7014,5.7,-15.88%,-3.74亿,-58.72%,2.28,7.77亿,5.32亿,-66.87%,31.22亿,10.03亿
2024,60.784,13.5981,4.47,8.9784,6.77,-39.97%,-2.36亿,-4108.20%,2.54,9.41亿,9.06亿,-36.56%,34.69亿,11.71亿
2023,78.551,13.6137,5.77,6.9637,11.28,-32.05%,587.85万,-95.23%,2.72,14.75亿,11.44亿,0.15%,37.28亿,12.67亿
2022,80.987,13.6341,5.94,4.8787,16.6,-17.82%,1.23亿,-33.74%,2.72,21.02亿,11.78亿,7.54%,37.47亿,11.45亿
2021,96.577,13.5832,7.11,4.781,20.2,15.31%,1.86亿,9.05%,2.68,20.42亿,11.13亿,9.44%,36.77亿,10.30亿
2020,98.342,13.5832,7.24,5.6131,17.52,-14.69%,1.71亿,-10.09%,2.59,19.30亿,9.77亿,9.87%,35.53亿,9.82亿
2019,110.567,13.5832,8.14,5.3856,20.53,4.00%,1.90亿,7.67%,2.50,15.52亿,9.09亿,9.11%,34.25亿,9.81亿
2018,75.251,13.5832,5.54,3.8102,19.75,10.30%,1.76亿,7.01%,2.42,6.93亿,8.11亿,8.82%,33.26亿,8.75亿
2017,,,8.29,,17.9,14.30%,1.65亿,8.72%,3.06,8.25亿,7.21亿,8.94%,32.31亿,8.22亿
2016,,,10.92,,15.66,6.55%,1.51亿,3.77%,2.10,5.87亿,6.34亿,9.65%,20.27亿,7.80亿
2015,,,12.56,,14.7,0.04%,1.46亿,3.44%,2.01,5.99亿,5.59亿,9.98%,19.31亿,7.37亿
2014,,,9.61,,14.69,3.35%,1.41亿,-28.16%,1.92,5.36亿,4.88亿,9.63%,18.50亿,7.72亿
2013,,,5.1,,14.22,7.47%,1.96亿,7.65%,1.88,5.42亿,4.49亿,13.87%,18.06亿,7.13亿
2012,,,4.14,,13.23,12.80%,1.82亿,25.86%,3.46,6.69亿,3.28亿,13.84%,16.62亿,5.97亿
2011,,,,,11.73,19.41%,1.45亿,22.76%,2.15,2.77亿,2.17亿,12.41%,9.30亿,4.91亿
2010,,,,,9.82,16.09%,1.18亿,36.67%,1.91,3.28亿,1.30亿,12.10%,8.31亿,4.40亿
