报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,226.006,9.2097,24.54,1.0217,55.3,5.44%,3.37亿,5.93%,10.46,69.52亿,76.76亿,6.42%,102.42亿,16.62亿
2025,249.214,9.2097,27.06,0.9943,250.64,3.45%,13.10亿,-6.12%,10.08,80.90亿,73.39亿,5.43%,98.77亿,16.69亿
2024,269.943,9.2383,29.22,1.1142,242.28,3.76%,13.96亿,-8.58%,9.64,75.31亿,69.44亿,6.00%,94.36亿,15.46亿
2023,329.128,9.266,35.52,1.4095,233.51,16.78%,15.27亿,19.05%,8.45,66.42亿,62.87亿,7.04%,83.51亿,15.78亿
2022,476.627,9.2693,51.42,2.3836,199.96,13.57%,12.82亿,-15.51%,7.39,49.91亿,52.22亿,6.78%,72.52亿,16.25亿
2021,552.661,9.2775,59.57,3.1389,176.07,34.02%,15.18亿,20.90%,6.68,46.20亿,44.97亿,8.71%,65.23亿,15.47亿
2020,754.186,9.2743,81.32,5.7405,131.38,17.92%,12.55亿,18.43%,5.60,39.90亿,34.43亿,9.43%,54.41亿,13.23亿
2019,408.572,9.2,44.41,3.6673,111.41,30.53%,10.60亿,31.39%,4.57,25.97亿,25.68亿,9.66%,44.61亿,13.78亿
2018,251.436,9.2,27.33,2.9459,85.35,34.26%,8.07亿,27.25%,3.71,10.47亿,18.75亿,9.47%,34.97亿,10.43亿
2017,,,22.1,,63.57,36.35%,6.34亿,28.63%,3.08,4.36亿,13.72亿,9.87%,29.14亿,8.72亿
2016,,,16.07,,46.62,24.36%,4.93亿,16.63%,2.64,5.64亿,10.32亿,10.32%,25.17亿,7.34亿
2015,,,18.33,,37.49,23.19%,4.23亿,24.47%,4.71,5.14亿,8.20亿,10.86%,22.32亿,6.50亿
2014,,,,,30.43,28.96%,3.40亿,21.13%,3.09,2.00亿,6.71亿,10.82%,12.77亿,5.56亿
2013,,,,,23.6,24.23%,2.80亿,24.33%,2.24,1.21亿,3.66亿,11.70%,9.32亿,3.93亿
2012,,,,,19.0,31.28%,2.25亿,74.87%,1.72,1.51亿,2.97亿,11.87%,6.87亿,2.70亿
2011,,,,,14.47,False,1.29亿,False,1.26,7334.74万,1.33亿,8.91%,5.04亿,2.45亿
