报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,111.203,13.9178,7.99,4.0644,6.84,50.12%,6757.72万,96.73%,9.18,78.16亿,38.41亿,9.88%,127.75亿,1.49亿
2025,101.6,13.9178,7.3,4.5766,22.2,-4.08%,3431.31万,149.36%,9.13,79.14亿,37.74亿,1.55%,127.07亿,3.11亿
2024,103.409,13.9178,7.43,4.4688,23.14,-4.92%,-6952.09万,59.68%,9.13,86.70亿,37.77亿,-3.00%,127.11亿,1.42亿
2023,106.75,13.9178,7.67,4.3858,24.34,-0.32%,-1.72亿,-151.95%,9.22,80.34亿,38.84亿,-7.08%,128.27亿,2.28亿
2022,111.482,13.9178,8.01,4.5652,24.42,-4.31%,3.32亿,58.90%,9.41,79.61亿,41.58亿,13.69%,131.01亿,3.43亿
2021,118.301,13.9178,8.5,4.6356,25.52,-0.93%,2.09亿,27.42%,9.22,76.91亿,39.22亿,8.19%,128.30亿,3.95亿
2020,124.703,13.9178,8.96,4.8428,25.75,-6.64%,1.64亿,-71.83%,9.11,75.21亿,37.88亿,6.36%,126.76亿,4.30亿
2019,117.049,13.9178,8.41,4.2424,27.59,1.22%,5.82亿,-16.18%,9.65,83.61亿,45.58亿,21.09%,134.30亿,4.07亿
2018,109.672,13.9178,7.88,4.0247,27.25,1.00%,6.94亿,-8.81%,9.37,86.16亿,41.59亿,25.47%,130.47亿,3.82亿
2017,,,11.74,,26.98,1.25%,7.61亿,4.98%,9.19,85.74亿,37.85亿,28.22%,127.84亿,2.67亿
2016,,,13.67,,26.65,3.77%,7.25亿,7.79%,9.12,53.00亿,33.48亿,27.22%,126.90亿,2.07亿
2015,,,18.98,,25.68,4.14%,6.73亿,18.29%,8.28,67.77亿,29.45亿,26.20%,115.33亿,1.62亿
2014,,,12.72,,24.66,9.62%,5.69亿,50.96%,5.63,40.46亿,25.52亿,23.07%,62.95亿,1.24亿
2013,,,6.77,,22.5,2.16%,3.77亿,26.68%,5.45,34.91亿,21.45亿,16.81%,57.84亿,1.23亿
2012,,,5.73,,22.02,16.03%,2.97亿,6.66%,5.19,32.08亿,19.11亿,13.52%,55.12亿,9705.66万
2011,,,6.75,,18.98,0.18%,2.79亿,-19.39%,5.01,33.73亿,17.49亿,14.72%,53.20亿,1.61亿
2010,,,10.46,,18.94,24.96%,3.46亿,4.80%,4.96,30.80亿,16.03亿,18.27%,52.61亿,1.17亿
