报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,69.014,16.7103,4.13,1.8181,9.49,2.43%,2496.24万,116.61%,0.59,19.97亿,-14.58亿,6.55%,20.11亿,9.84亿
2025,70.517,16.7103,4.22,1.9615,35.95,-23.23%,-3.77亿,45.01%,0.58,22.29亿,-14.83亿,-7.19%,19.48亿,12.77亿
2024,48.126,16.7103,2.88,1.0277,46.83,-3.20%,-6.86亿,1.74%,0.39,29.84亿,-11.08亿,-64.96%,32.76亿,15.63亿
2023,61.327,16.7103,3.67,4.368,14.04,-16.46%,-6.98亿,32.68%,0.92,3.09亿,-14.60亿,-49.72%,15.36亿,2.37亿
2022,60.491,16.7103,3.62,3.5985,16.81,-9.13%,-10.37亿,-196.50%,1.34,6.65亿,-7.62亿,-61.71%,22.31亿,2.33亿
2021,50.799,16.7103,3.04,2.7474,18.49,-14.63%,-3.50亿,-144.82%,1.96,11.88亿,2.75亿,-18.91%,32.68亿,4.76亿
2020,55.645,16.7103,3.33,2.569,21.66,-2.85%,-1.43亿,-229.92%,2.16,9.80亿,6.24亿,-6.59%,36.18亿,3.87亿
2019,63.833,16.7103,3.82,2.8625,22.3,-8.27%,1.10亿,-11.51%,2.27,6.73亿,8.00亿,4.93%,37.91亿,3.86亿
2018,62.162,16.7103,3.72,2.5571,24.31,-10.27%,1.24亿,-38.41%,2.21,10.57亿,7.03亿,5.11%,36.95亿,3.84亿
2017,,,6.75,,27.09,-3.09%,2.02亿,-32.99%,2.19,5.73亿,6.75亿,7.44%,36.55亿,4.85亿
2016,,,13.04,,27.95,14.39%,3.01亿,-20.85%,2.07,9.53亿,4.92亿,10.75%,34.52亿,4.25亿
2015,,,,,24.44,21.00%,3.80亿,5.82%,1.46,4.37亿,4.39亿,15.55%,20.08亿,3.51亿
2014,,,,,20.2,11.13%,3.59亿,5.96%,1.76,3.38亿,8.81亿,17.79%,24.14亿,2.89亿
2013,,,,,18.17,10.82%,3.39亿,0.97%,1.64,3.30亿,7.49亿,18.65%,22.47亿,2.52亿
2012,,,,,16.4,27.66%,3.36亿,171.36%,1.05,8.88亿,3305.60万,20.46%,14.37亿,2.39亿
2011,,,,,12.85,False,1.24亿,False,0.75,2.95亿,-2.96亿,9.60%,8.69亿,1.78亿
