报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.518,1.7035,14.98,6.9879,0.912936,5.09%,734.40万,10.39%,2.62,7.53亿,2.11亿,8.04%,4.47亿,False
2025,26.762,1.7035,15.71,4.5359,5.9,5.13%,1.08亿,9.94%,2.58,7.56亿,2.03亿,18.26%,4.39亿,False
2024,14.603,1.5486,9.43,2.603,5.61,3.09%,9791.94万,10.86%,2.74,6.94亿,1.99亿,17.46%,4.25亿,False
2023,12.337,1.2905,9.56,2.2678,5.44,8.03%,8832.66万,12.42%,3.13,6.55亿,1.87亿,16.23%,4.04亿,False
2022,3.604,0.9927,3.63,0.7151,5.04,13.28%,7856.55万,14.14%,3.88,6.02亿,1.76亿,15.60%,3.85亿,False
2021,4.65,0.7636,6.09,1.0449,4.45,12.82%,6883.14万,12.59%,4.42,5.27亿,1.59亿,15.48%,3.37亿,False
2020,,,,,3.94,19.73%,6113.36万,16.27%,2.71,3.79亿,9676.26万,15.51%,1.90亿,False
2019,,,,,3.29,17.85%,5257.74万,18.98%,3.17,3.65亿,9317.44万,15.97%,1.58亿,False
2018,,,,,2.79,25.05%,4418.92万,17.79%,2.69,3.30亿,7485.28万,15.82%,1.34亿,False
2017,,,,,2.23,23.29%,3751.38万,49.23%,5.29,3.43亿,7925.04万,16.80%,1.32亿,False
2016,,,,,1.81,20.28%,2513.76万,12.84%,3.17,3.02亿,4673.78万,13.57%,7939.62万,False
2015,,,,,1.47,8.17%,2227.80万,21.46%,3.45,1.84亿,4308.29万,15.13%,7242.38万,74.76万
2014,,,,,1.36,0.87%,1834.22万,-7.52%,3.22,2.01亿,4119.43万,13.47%,6766.10万,False
2013,,,,,1.35,False,1983.29万,False,3.14,1.44亿,4154.21万,14.70%,6598.64万,False
