报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,7.793,0.7648,10.19,3.8771,0.502498,-40.23%,288.38万,-67.56%,1.60,1.26亿,-3549.69万,9.73%,1.71亿,2.13亿
2025,8.849,0.7648,11.57,1.8989,4.66,-16.35%,-3989.36万,-32.22%,1.56,1.34亿,-3838.07万,-9.75%,1.66亿,2.13亿
2024,8.635,0.7502,11.51,1.5503,5.57,-28.81%,-3017.21万,-381.95%,2.05,1.12亿,144.59万,-9.81%,1.59亿,2005.09万
2023,5.96,0.7376,8.08,0.7621,7.82,127.05%,1070.14万,145.39%,2.47,7796.71万,3530.59万,1.59%,2.12亿,5731.95万
2022,2.84,0.7376,3.85,0.8256,3.44,-27.06%,-2357.89万,-217.25%,2.32,5014.36万,2526.88万,-11.34%,1.98亿,2145.74万
2021,6.97,0.7376,9.45,1.4767,4.72,35.19%,2010.91万,2.28%,2.70,6472.63万,5316.90万,3.14%,2.41亿,2457.71万
2020,2.349,0.3882,6.05,0.6731,3.49,22.99%,1966.14万,26.37%,5.04,1.15亿,4349.85万,6.08%,2.58亿,2531.60万
2019,,,,,2.84,97.20%,1555.92万,303.98%,2.97,4477.24万,2523.47万,5.40%,1.42亿,2725.97万
2018,,,,,1.44,18.07%,385.14万,105.97%,2.40,3665.81万,1118.45万,1.52%,9298.04万,1383.55万
2017,,,,,1.22,39.82%,186.99万,-71.70%,2.27,1654.82万,788.30万,0.61%,7620.56万,269.69万
2016,,,,,0.872436,36.76%,660.64万,64.69%,2.01,2301.81万,673.29万,7.99%,5198.34万,1363.36万
2015,,,,,0.637938,59.35%,401.13万,52.90%,1.50,585.40万,38.33万,6.29%,3020.85万,1358.25万
2014,,,,,0.400338,43.53%,262.36万,42.04%,2.36,421.24万,976.25万,6.55%,1889.72万,942.97万
2013,,,,,0.278923,False,184.71万,False,2.05,204.88万,755.13万,6.62%,1642.36万,249.15万
