报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,298.698,31.1144,9.6,124.9,-44.51%,8.11亿,-16.92%,9.73,2.3915,36.9231,0.9866,PB；PE,289.52亿,236.42亿,8.16%,527.74亿,1095.42亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,杭州滨江投资控股有限公司
2026-03-31,298.698,31.1144,9.6,124.9,-44.51%,8.11亿,-16.92%,9.73,0.5979,36.9231,0.9866,PB；PE,289.52亿,236.42亿,8.16%,527.74亿,1095.42亿,,,杭州滨江投资控股有限公司
2025,312.7,31.1144,10.05,828.88,19.86%,21.16亿,-16.87%,9.47,0.3773,14.7794,1.0612,PB；PE,312.61亿,228.31亿,4.39%,491.23亿,1127.45亿,0.08199999999999999,,杭州滨江投资控股有限公司
2024,265.717,31.1144,8.54,691.52,-1.83%,25.46亿,0.66%,8.85,0.3843,10.4146,0.965,PB；PE,372.81亿,209.70亿,5.48%,515.53亿,1485.17亿,0.09,,杭州滨江投资控股有限公司
2023,221.846,31.1144,7.13,704.43,69.73%,25.29亿,-32.41%,8.13,0.3149,8.8025,0.877,PB；PE,328.20亿,186.82亿,4.05%,584.55亿,1726.98亿,0.25,,杭州滨江投资控股有限公司
2022,263.228,31.1144,8.46,415.02,9.28%,37.42亿,23.60%,7.56,0.6343,7.05,1.119,PB；PE,244.11亿,170.28亿,9.41%,527.18亿,1844.09亿,0.22599999999999998,,杭州滨江投资控股有限公司
2021,135.348,31.1144,4.35,379.76,32.80%,30.27亿,30.06%,6.61,0.3564,4.4845,0.6581,PB；PE,211.52亿,142.94亿,12.96%,373.87亿,1424.01亿,0.22599999999999998,,杭州滨江投资控股有限公司
2020,126.947,31.1144,4.08,285.97,14.60%,23.28亿,42.69%,5.9,0.4439,5.44,0.6915,PB；PE,185.27亿,120.22亿,12.41%,280.45亿,1162.62亿,0.132,,杭州滨江投资控股有限公司
2019,131.925,31.1144,4.24,249.55,18.18%,16.31亿,34.03%,5.32,0.5287,8.1538,0.797,PB；PE,120.19亿,101.72亿,15.92%,224.12亿,844.94亿,0.06,,杭州滨江投资控股有限公司
2018,105.167,31.1144,3.38,211.15,53.30%,12.17亿,-28.89%,4.9,0.4981,8.6667,0.6898,PB；PE,71.90亿,87.89亿,14.93%,193.14亿,535.14亿,0.08299999999999999,,杭州滨江投资控股有限公司
2017,,,6.67,137.74,-29.19%,17.11亿,22.35%,4.59,,12.1273,1.4532,PB；PE,95.81亿,79.16亿,16.77%,163.60亿,241.49亿,0.068,,杭州滨江投资控股有限公司
2016,,,5.8,194.52,54.17%,13.99亿,39.48%,4.11,,12.6087,1.4112,PB；PE,91.60亿,65.98亿,10.13%,157.33亿,262.78亿,0.033,,杭州滨江投资控股有限公司
2015,,,6.58,126.18,7.31%,10.03亿,20.97%,3.24,,17.7838,2.0309,PB；PE,35.75亿,53.35亿,11.92%,109.35亿,305.35亿,0.15,,杭州滨江投资控股有限公司
2014,,,3.29,117.59,13.26%,8.29亿,-41.21%,5.89,,10.6129,0.5586,PB；PE,18.77亿,53.68亿,6.85%,92.10亿,330.13亿,0.11000000000000001,,杭州滨江投资控股有限公司
2013,,,2.84,103.82,61.94%,14.10亿,11.39%,5.38,,2.7308,0.5279,PB；PE,20.33亿,47.44亿,14.03%,84.88亿,301.21亿,0.094,,杭州滨江投资控股有限公司
2012,,,4.32,64.11,79.82%,12.66亿,61.48%,4.44,,4.5957,0.973,PB；PE,15.55亿,36.44亿,19.39%,76.86亿,315.81亿,0.057999999999999996,,杭州滨江投资控股有限公司
2011,,,2.81,35.65,-42.66%,7.84亿,-18.86%,3.63,,4.8448,0.7741,PB；PE,11.08亿,25.96亿,21.96%,67.53亿,266.51亿,0.06999999999999999,,杭州滨江投资控股有限公司
2010,,,4.44,62.18,119.44%,9.66亿,50.11%,3.18,,6.2535,1.3962,PB；PE,38.97亿,20.27亿,23.03%,59.84亿,133.41亿,0.05,,杭州滨江投资控股有限公司
