报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,54.98,4.5288,12.14,3.46,9.68%,-7441.33万,30.59%,-1.34,15.8902,,,PB；PE,17.32亿,-12.87亿,-24.87%,25.23亿,119.68亿,,,北京能源集团有限责任公司
2026-03-31,54.98,4.5288,12.14,3.46,9.68%,-7441.33万,30.59%,-1.34,3.9725,,,PB；PE,17.32亿,-12.87亿,-24.87%,25.23亿,119.68亿,,,北京能源集团有限责任公司
2025,21.195,4.5288,4.68,22.43,-58.90%,-11.68亿,-970.14%,-1.15,0.9449,,,PB；PE,21.43亿,-12.00亿,-72.50%,26.21亿,120.79亿,,,北京能源集团有限责任公司
2024,18.568,4.5288,4.1,54.59,20.36%,-1.09亿,73.19%,1.51,0.3401,,2.7152,PB；PE,25.04亿,-59.07万,-3.01%,23.02亿,155.53亿,,,北京能源集团有限责任公司
2023,22.01,4.5288,4.86,45.35,-26.60%,-4.07亿,-2498.48%,1.75,0.4853,,2.7771,PB；PE,45.90亿,1.05亿,-13.97%,33.41亿,145.58亿,0.012,,北京能源集团有限责任公司
2022,21.602,4.5288,4.77,61.79,189.71%,1697.05万,195.12%,2.94,0.3496,127.2,1.6224,PB；PE,15.77亿,6.44亿,2.11%,57.35亿,166.22亿,0.01,,北京能源集团有限责任公司
2021,17.934,4.5288,3.96,21.33,554.86%,575.04万,108.19%,3.22,0.8408,311.811,1.2298,PB；PE,24.95亿,7.70亿,2.61%,42.28亿,168.04亿,,,北京能源集团有限责任公司
2020,22.689,4.5288,5.01,3.26,-73.57%,-7017.58万,-489.69%,3.5,6.9598,,1.4314,PB；PE,11.97亿,7.98亿,-23.40%,41.29亿,160.73亿,0.012,,北京能源集团有限责任公司
2019,17.255,4.5288,3.81,11.83,16.53%,1800.82万,-66.98%,3.76,1.4586,95.25,1.0133,PB；PE,10.38亿,9.11亿,2.81%,40.34亿,110.78亿,0.016,,北京能源集团有限责任公司
2018,16.304,4.5288,3.6,10.16,36.66%,5453.54万,10.01%,3.66,1.6047,30.0,0.9836,PB；PE,5.77亿,9.07亿,3.70%,31.61亿,54.73亿,0.015,,北京能源集团有限责任公司
2017,,,6.82,7.43,-2.50%,4957.40万,7.46%,3.56,,62.0,1.9157,PB；PE,5.98亿,8.88亿,1.97%,28.53亿,48.50亿,0.015,,北京能源集团有限责任公司
2016,,,8.06,7.62,-8.13%,4613.05万,-41.28%,3.4,,80.6,2.3706,PB；PE,11.12亿,8.54亿,10.24%,20.26亿,30.60亿,0.02,,北京能源集团有限责任公司
2015,,,9.2,8.3,-56.15%,7855.40万,-1.38%,3.32,,54.1176,2.7711,PB；PE,16.37亿,8.37亿,16.56%,20.72亿,28.10亿,0.02,,北京能源集团有限责任公司
2014,,,6.57,18.92,28.46%,7965.16万,-49.08%,3.17,,36.5,2.0726,PB；PE,22.06亿,7.80亿,11.50%,20.21亿,32.44亿,0.05,,北京能源集团有限责任公司
2013,,,5.54,14.73,36.61%,1.56亿,-5.39%,3.03,,15.8286,1.8284,PB；PE,25.07亿,7.26亿,19.14%,18.97亿,40.08亿,0.05,,北京能源集团有限责任公司
2012,,,4.36,10.78,-40.84%,1.65亿,-17.38%,2.74,,11.7838,1.5912,PB；PE,3.01亿,6.08亿,24.79%,17.20亿,41.39亿,0.03,,北京能源集团有限责任公司
2011,,,4.61,18.23,71.29%,2.00亿,60.10%,2.47,,10.4773,1.8664,PB；PE,5.94亿,4.57亿,16.40%,14.71亿,35.55亿,0.05,,北京能源集团有限责任公司
2010,,,5.88,10.64,459.32%,1.25亿,687.05%,2.09,,21.0,2.8134,PB；PE,7.57亿,2.80亿,20.47%,11.88亿,36.79亿,0.06,,北京能源集团有限责任公司
