报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,27.829,6.3828,4.36,1.79,42.60%,4174.09万,-63.03%,2.57,15.5469,66.6667,1.6965,PB；PE,5.23亿,2.26亿,22.99%,16.42亿,9.18亿,,20%: 最新年度净利润同比下降,广东宏远集团有限公司
2026-03-31,27.829,6.3828,4.36,1.79,42.60%,4174.09万,-63.03%,2.57,3.8867,66.6667,1.6965,PB；PE,5.23亿,2.26亿,22.99%,16.42亿,9.18亿,,,广东宏远集团有限公司
2025,26.361,6.3828,4.13,5.48,12.02%,6861.26万,243.85%,2.5,4.8104,37.5455,1.652,PB；PE,5.26亿,1.85亿,12.38%,16.01亿,9.25亿,0.05,,广东宏远集团有限公司
2024,18.829,6.3828,2.95,4.9,38.98%,-4769.84万,-172.18%,2.48,3.8427,,1.1895,PB；PE,4.20亿,1.49亿,-9.63%,15.91亿,9.40亿,0.06,,广东宏远集团有限公司
2023,20.744,6.3828,3.25,3.52,-62.82%,6608.57万,59.04%,2.62,5.8932,31.401,1.2405,PB；PE,2.57亿,2.35亿,17.46%,16.78亿,9.05亿,0.08,,广东宏远集团有限公司
2022,25.595,6.3828,4.01,9.47,-21.81%,4155.20万,-70.45%,2.59,2.7027,61.5975,1.5483,PB；PE,3.39亿,2.24亿,3.62%,16.45亿,7.91亿,0.1,,广东宏远集团有限公司
2021,18.51,6.3828,2.9,12.12,46.69%,1.41亿,220.98%,2.63,1.5272,13.1639,1.1027,PB；PE,4.53亿,2.46亿,11.24%,16.74亿,8.04亿,0.06,,广东宏远集团有限公司
2020,16.413,6.4873,2.53,8.26,-9.48%,-1.16亿,-278.43%,2.47,1.987,,1.0243,PB；PE,6.58亿,1.67亿,-14.57%,15.75亿,10.63亿,0.1,,广东宏远集团有限公司
2019,17.262,6.4896,2.66,9.13,0.10%,6514.48万,25.16%,2.66,1.8907,25.5524,1.0,PB；PE,3.97亿,3.51亿,6.08%,17.30亿,12.85亿,0.06,,广东宏远集团有限公司
2018,16.067,6.2276,2.58,9.12,61.15%,5204.78万,46.76%,2.61,1.7617,30.8612,0.9885,PB；PE,7.41亿,3.32亿,4.36%,17.07亿,13.32亿,,,广东宏远集团有限公司
2017,,,3.99,5.66,-49.73%,3546.54万,-82.01%,2.63,,70.123,1.5171,PB；PE,5.41亿,2.82亿,5.59%,17.17亿,12.93亿,0.1,,广东宏远集团有限公司
2016,,,8.95,11.25,263.52%,1.97亿,314.17%,2.73,,28.2691,3.2784,PB；PE,6.81亿,3.09亿,17.10%,17.19亿,12.29亿,,,广东宏远集团有限公司
2015,,,7.01,3.1,-64.43%,-9206.27万,-756.91%,2.42,,,2.8967,PB；PE,2.59亿,1.12亿,-31.93%,15.26亿,16.42亿,,,广东宏远集团有限公司
2014,,,4.11,8.7,-15.24%,1401.45万,-88.04%,2.56,,182.6667,1.6055,PB；PE,3.76亿,2.04亿,0.69%,16.15亿,15.61亿,,,广东宏远集团有限公司
2013,,,4.33,10.27,28.76%,1.17亿,84.51%,2.54,,23.0074,1.7047,PB；PE,9493.92万,1.90亿,10.56%,16.08亿,15.11亿,,,广东宏远集团有限公司
2012,,,3.62,7.97,-3.65%,6350.87万,11.51%,2.35,,35.4902,1.5404,PB；PE,1.31亿,7979.49万,7.87%,15.00亿,11.45亿,0.04,,广东宏远集团有限公司
2011,,,3.15,8.28,56.56%,5695.41万,43.12%,2.29,,34.4262,1.3755,PB；PE,9624.40万,4538.61万,7.35%,14.81亿,11.55亿,,,广东宏远集团有限公司
2010,,,3.25,5.29,6.54%,3979.58万,102.15%,2.2,,50.8607,1.4773,PB；PE,1.02亿,-875.53万,8.89%,14.26亿,11.20亿,,,广东宏远集团有限公司
