报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,282.498,5.8223,48.52,5.8707,36.09,23.93%,4.46亿,24.93%,7.99,11.42亿,32.31亿,12.41%,47.39亿,10.50亿
2024,129.837,5.8223,22.3,3.1218,41.59,-23.54%,3.94亿,-53.38%,7.47,10.89亿,29.19亿,9.49%,44.32亿,10.49亿
2023,157.014,5.8697,26.75,2.8863,54.4,23.61%,8.45亿,28.79%,7.19,17.92亿,27.88亿,16.02%,43.10亿,11.00亿
2022,322.386,5.8245,55.35,7.3253,44.01,56.84%,6.56亿,75.91%,6.09,19.46亿,22.00亿,15.50%,36.13亿,9.58亿
2021,138.973,5.8245,23.86,4.9527,28.06,15.83%,3.73亿,23.13%,5.26,15.39亿,17.34亿,13.27%,31.03亿,6.76亿
2020,63.953,5.8245,10.98,2.6394,24.23,-7.19%,3.03亿,-5.49%,4.82,14.41亿,15.08亿,12.55%,28.13亿,3.24亿
2019,57.138,5.8245,9.81,2.1892,26.1,-3.85%,3.21亿,39.38%,4.50,13.94亿,13.50亿,12.32%,26.25亿,3.18亿
2018,37.859,5.8245,6.5,1.3944,27.15,-0.55%,2.30亿,-38.05%,4.15,6.00亿,12.02亿,8.53%,24.25亿,3.46亿
2017,,,14.55,,27.3,55.94%,3.71亿,25.55%,3.84,5.84亿,10.96亿,13.61%,22.69亿,4.28亿
2016,,,14.45,,17.5,14.67%,2.96亿,26.75%,4.42,4.33亿,8.37亿,17.15%,19.97亿,3.32亿
2015,,,15.79,,15.26,9.99%,2.33亿,53.00%,5.86,2.10亿,6.39亿,15.10%,17.66亿,2.91亿
2014,,,7.13,,13.88,18.45%,1.53亿,20.43%,5.23,1.79亿,4.73亿,10.91%,15.62亿,2.68亿
2013,,,5.98,,11.72,25.39%,1.27亿,38.35%,6.64,2.47亿,3.54亿,11.07%,14.34亿,2.64亿
2012,,,3.03,,9.34,-0.33%,9157.00万,8.83%,6.21,7.11亿,2.71亿,9.81%,13.06亿,1.69亿
2011,,,3.46,,9.37,39.81%,8413.94万,6.29%,10.68,8.22亿,2.21亿,9.00%,12.49亿,1.22亿
2010,,,6.3,,6.71,26.41%,7915.83万,28.84%,10.25,9.83亿,1.77亿,11.66%,11.81亿,8343.56万
