报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,72.726,4.0247,18.07,0.8968,60.82,6.18%,2.72亿,-2.09%,8.47,12.78亿,13.63亿,4.47%,34.10亿,12.67亿
2024,75.161,4.015,18.72,0.9252,81.24,33.74%,3.34亿,-19.21%,8.04,10.75亿,11.72亿,4.11%,32.27亿,13.24亿
2023,91.943,4.015,22.9,1.5137,60.74,11.34%,4.13亿,65.08%,7.77,11.87亿,11.06亿,6.80%,31.21亿,8.79亿
2022,,,,,54.55,-8.58%,2.50亿,4.29%,5.00,10.46亿,7.25亿,4.58%,18.07亿,6.89亿
2021,,,,,59.67,50.27%,2.40亿,-36.93%,4.26,5.29亿,4.92亿,4.02%,15.40亿,10.52亿
2020,,,,,39.71,70.75%,3.80亿,252.10%,3.61,3.16亿,2.70亿,9.58%,13.05亿,8.59亿
2019,,,,,23.26,45.83%,1.08亿,165.74%,13.91,1.99亿,8377.69万,4.64%,4.27亿,2.53亿
2018,,,,,15.95,False,4063.86万,False,7.33,6444.96万,-1678.52万,2.61%,2.19亿,1.75亿
