报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,41.441,3.1135,13.31,2.457,12.65,-12.38%,3135.57万,-65.53%,10.11,8.33亿,19.04亿,2.43%,31.68亿,2.87亿
2024,29.074,3.1128,9.34,1.5222,19.1,-15.69%,8052.10万,-62.93%,9.73,17.39亿,18.97亿,4.22%,31.28亿,3.25亿
2023,33.027,3.1128,10.61,1.4581,22.65,-19.78%,2.17亿,-49.60%,9.64,17.52亿,18.82亿,9.59%,30.99亿,2.39亿
2022,31.844,3.1128,10.23,1.128,28.23,-16.25%,4.31亿,560.07%,9.46,10.70亿,18.80亿,16.08%,30.43亿,2.34亿
2021,34.272,3.1128,11.01,1.0167,33.71,54.40%,6530.59万,-76.35%,8.18,11.32亿,14.50亿,0.05%,28.07亿,7.87亿
2020,44.638,3.1128,14.34,2.0448,21.83,-1.88%,2.76亿,-24.25%,8.16,8.44亿,14.26亿,12.35%,28.47亿,6.29亿
2019,43.963,3.096,14.2,1.9759,22.25,4.34%,3.65亿,-4.63%,7.90,15.28亿,12.65亿,15.97%,25.73亿,1.34亿
2018,41.706,3.2008,13.03,1.9553,21.33,14.46%,3.82亿,9.84%,7.22,4.59亿,10.41亿,17.92%,23.10亿,7392.63万
2017,,,25.06,,18.63,30.02%,3.48亿,37.95%,6.47,4.75亿,7.89亿,18.68%,20.59亿,5138.26万
2016,,,26.98,,14.33,32.44%,2.52亿,55.30%,3.86,2.56亿,5.51亿,17.60%,11.59亿,5180.95万
2015,,,28.18,,10.82,20.08%,1.62亿,14.94%,3.22,5.33亿,3.74亿,15.01%,9.48亿,3598.60万
2014,,,,,9.01,38.70%,1.41亿,40.55%,5.20,2.78亿,2.53亿,15.83%,3.81亿,3352.72万
2013,,,,,6.5,42.71%,1.01亿,66.88%,3.80,2.13亿,1.66亿,15.48%,2.80亿,2662.49万
2012,,,,,4.55,18.28%,6025.68万,30.16%,2.64,9910.05万,9024.16万,13.24%,1.94亿,2092.16万
2011,,,,,3.85,False,4629.42万,False,1.82,6360.26万,3601.05万,12.03%,1.34亿,1806.25万
