报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,44.087,1.8039,24.44,2.064,16.02,15.63%,7965.45万,33.44%,5.17,5.07亿,4.28亿,6.17%,10.04亿,2.78亿
2024,25.525,1.8039,14.15,1.3164,19.39,42.73%,1.08亿,40.65%,4.92,5.61亿,3.76亿,6.72%,9.52亿,2.78亿
2023,19.771,1.8039,10.96,1.4548,13.59,3.04%,7674.03万,2.40%,4.51,4.21亿,3.01亿,6.46%,8.56亿,1.82亿
2022,17.272,1.82,9.49,1.3095,13.19,-4.65%,7494.33万,691.65%,4.20,3.27亿,2.56亿,6.15%,7.96亿,1.73亿
2021,19.874,1.8283,10.87,1.437,13.83,27.29%,946.67万,-81.73%,3.78,1.68亿,1.99亿,1.07%,7.19亿,2.58亿
2020,17.911,1.8389,9.74,1.6477,10.87,16.60%,5182.60万,-56.07%,3.87,2.92亿,2.20亿,5.36%,7.31亿,1.76亿
2019,20.007,1.8255,10.96,2.1467,9.32,16.44%,1.18亿,41.70%,3.93,2.71亿,2.28亿,12.60%,7.20亿,9951.43万
2018,10.488,1.2,8.74,1.311,8.0,18.13%,8325.59万,37.55%,5.32,1.94亿,1.57亿,10.23%,6.41亿,6846.61万
2017,,,12.89,,6.77,3.53%,6052.60万,-19.92%,7.29,1.44亿,1.09亿,8.87%,5.84亿,6359.70万
2016,,,,,6.54,27.84%,7557.78万,108.10%,3.14,7214.45万,8285.56万,11.40%,1.90亿,6568.30万
2015,,,,,5.12,4.77%,3631.88万,30.41%,2.18,7116.87万,3195.60万,7.10%,1.33亿,5012.52万
2014,,,,,4.89,16.30%,2784.89万,-15.42%,1.82,2785.10万,1425.25万,5.70%,1.09亿,6374.15万
2013,,,,,4.2,15.36%,3292.73万,40.91%,2.40,4735.95万,2059.33万,7.84%,9698.03万,5546.29万
2012,,,,,3.64,False,2336.76万,False,3.66,4343.98万,4000.17万,6.42%,7267.44万,4136.24万
