报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,46.493,3.4161,13.61,0.7196,48.46,21.92%,1.69亿,-36.33%,10.66,23.02亿,16.32亿,3.49%,36.67亿,5.85亿
2024,53.176,3.4131,15.58,0.9378,56.7,45.33%,3.36亿,-46.99%,10.63,26.07亿,15.66亿,5.92%,36.53亿,5.67亿
2023,53.648,3.1245,17.17,1.3749,39.02,21.61%,6.34亿,189.72%,9.60,18.97亿,13.81亿,16.24%,30.37亿,4.60亿
2022,28.03,2.3916,11.72,0.8738,32.08,11.74%,2.19亿,18.44%,10.10,19.98亿,8.52亿,6.82%,24.53亿,4.90亿
2021,46.417,2.2072,21.03,1.6168,28.71,47.95%,1.85亿,-14.93%,8.46,15.66亿,6.79亿,6.42%,19.05亿,5.13亿
2020,32.308,1.389,23.26,1.6645,19.41,98.42%,2.17亿,244.70%,7.08,9.32亿,5.19亿,11.16%,10.22亿,5.26亿
2019,6.978,0.8723,8.0,0.7135,9.78,3.31%,6298.05万,9.36%,9.11,7.19亿,3.29亿,6.42%,7.95亿,1.92亿
2018,6.555,0.874,7.5,0.6922,9.47,26.60%,5759.09万,-8.34%,8.45,2.47亿,2.87亿,6.08%,7.39亿,1.72亿
2017,,,10.67,,7.48,53.29%,6282.78万,4.57%,7.99,3.19亿,2.54亿,8.40%,6.87亿,1.69亿
2016,,,,,4.88,29.56%,6008.43万,18.14%,5.22,2.03亿,1.96亿,12.32%,3.37亿,1.08亿
2015,,,,,3.77,5.26%,5085.83万,87.05%,4.11,1.80亿,1.43亿,13.51%,2.47亿,4701.00万
2014,,,,,3.58,19.68%,2719.00万,-22.82%,3.38,9136.70万,1.06亿,7.60%,2.03亿,4611.92万
2013,,,,,2.99,False,3523.09万,False,3.15,3319.63万,9573.43万,11.79%,1.89亿,3602.25万
2010,,,,,2.14,66.96%,2928.78万,31.38%,1.90,4945.80万,3165.57万,13.67%,1.14亿,2160.59万
