报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,487.955,15.4759,31.53,51.08,28.24%,4.84亿,17.80%,8.46,9.5528,100.767,3.727,PE；PB,27.43亿,80.67亿,12.50%,165.57亿,43.42亿,0.34700000000000003,,有格创业投资有限公司
2026-03-31,487.955,15.4759,31.53,51.08,28.24%,4.84亿,17.80%,8.46,2.3882,100.767,3.727,PE；PB,27.43亿,80.67亿,12.50%,165.57亿,43.42亿,0.34700000000000003,,有格创业投资有限公司
2025,313.638,10.4268,30.08,172.02,21.98%,17.58亿,7.76%,8.16,1.8233,25.0667,3.6863,PE；PB,39.25亿,75.83亿,13.60%,160.10亿,42.78亿,0.515,,有格创业投资有限公司
2024,230.641,10.4268,22.12,141.02,9.07%,16.31亿,17.09%,8.79,1.6355,19.75,2.5165,PE；PB,40.66亿,66.05亿,15.34%,125.42亿,34.87亿,0.43899999999999995,,有格创业投资有限公司
2023,197.273,10.4267,18.92,129.3,11.02%,13.93亿,11.42%,7.67,1.5257,14.1194,2.4668,PE；PB,28.89亿,56.67亿,14.84%,110.58亿,25.50亿,0.36,,有格创业投资有限公司
2022,168.241,7.4476,22.59,116.46,17.07%,12.50亿,17.66%,6.86,1.4446,18.825,3.293,PE；PB,18.70亿,50.28亿,14.40%,100.49亿,28.52亿,0.429,,有格创业投资有限公司
2021,266.475,7.4476,35.78,100.23,28.18%,10.63亿,27.69%,8.33,2.6586,25.021,4.2953,PE；PB,17.08亿,42.51亿,14.49%,87.37亿,24.98亿,0.33999999999999997,,有格创业投资有限公司
2020,192.297,7.4476,25.82,78.19,10.42%,8.32亿,18.19%,7.42,2.4594,23.0536,3.4798,PE；PB,9.53亿,35.90亿,14.44%,74.00亿,14.86亿,0.29,,有格创业投资有限公司
2019,121.321,7.4476,16.29,70.81,2.93%,7.04亿,0.75%,6.61,1.7133,17.1474,2.4644,PE；PB,13.92亿,30.93亿,13.62%,65.91亿,13.34亿,0.29,,有格创业投资有限公司
2018,56.016,5.3197,10.53,68.8,14.28%,6.99亿,2.02%,5.95,0.8142,11.2021,1.7697,PE；PB,9.07亿,27.06亿,13.96%,59.78亿,14.23亿,0.4,,有格创业投资有限公司
2017,,,13.67,60.2,18.44%,6.85亿,17.74%,7.41,,14.8587,1.8448,PE；PB,7.26亿,23.31亿,15.91%,52.75亿,13.04亿,0.25,,有格创业投资有限公司
2016,,,10.48,50.83,19.66%,5.82亿,23.18%,6.38,,9.6147,1.6426,PE；PB,6.38亿,18.78亿,15.96%,45.36亿,9.44亿,0.2,,有格创业投资有限公司
2015,,,9.75,42.48,4.55%,4.72亿,9.87%,5.48,,10.9551,1.7792,PE；PB,6.23亿,14.87亿,15.54%,39.09亿,7.76亿,0.3,,有格创业投资有限公司
2014,,,6.05,40.63,18.61%,4.30亿,30.98%,4.89,,7.4691,1.2372,PE；PB,7.84亿,12.57亿,14.56%,34.94亿,7.34亿,,,有格创业投资有限公司
2013,,,6.01,34.25,13.86%,3.28亿,17.58%,4.08,,8.7101,1.473,PE；PB,12.46亿,8.75亿,13.79%,29.41亿,5.94亿,,,有格创业投资有限公司
2012,,,3.25,30.08,-0.38%,2.79亿,22.73%,2.35,,4.0625,1.383,PE；PB,2.57亿,5.76亿,13.24%,16.56亿,5.10亿,,,有格创业投资有限公司
2011,,,2.36,30.2,-7.92%,2.27亿,2181.06%,-0.99,,3.2778,,PE；PB,3.40亿,3.29亿,-22.62%,12.73亿,6.24亿,,,有格创业投资有限公司
2010,,,2.46,6.61,-13.16%,997.08万,108.17%,0.04,,41.0,61.5,PE；PB,3970.68万,-2.25亿,1.50%,1.84亿,1.07亿,,,有格创业投资有限公司
