报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,52.892,6.2153,8.51,4.15,71.73%,54.79万,103.78%,3.28,12.7451,8510.0,2.5945,PE；PB,8.14亿,2.76亿,0.84%,25.34亿,3.54亿,,,福华通达化学股份公司
2026-03-31,52.892,6.2153,8.51,4.15,71.73%,54.79万,103.78%,3.28,3.1863,8510.0,2.5945,PE；PB,8.14亿,2.76亿,0.84%,25.34亿,3.54亿,,,福华通达化学股份公司
2025,51.898,6.2153,8.35,14.1,-18.73%,-4729.32万,-389.38%,3.29,3.6807,,2.538,PE；PB,9.03亿,2.75亿,-3.36%,25.33亿,2.75亿,0.01,,福华通达化学股份公司
2024,34.557,6.2153,5.56,17.35,-21.39%,1634.29万,-20.06%,3.36,1.9918,185.3333,1.6548,PE；PB,4.95亿,3.39亿,0.92%,20.88亿,2.41亿,0.01,,福华通达化学股份公司
2023,35.303,6.2153,5.68,22.07,9.41%,2044.34万,11.93%,3.43,1.5996,189.3333,1.656,PE；PB,5.50亿,3.29亿,0.90%,21.33亿,2.63亿,,,福华通达化学股份公司
2022,32.444,6.2153,5.22,20.17,-13.94%,1826.51万,159.12%,3.39,1.6085,174.0,1.5398,PE；PB,8.05亿,3.08亿,0.86%,21.08亿,2.98亿,,,福华通达化学股份公司
2021,54.018,5.199,10.39,23.44,15.47%,-3089.67万,-286.97%,3.34,2.3045,,3.1108,PE；PB,9.72亿,2.90亿,-1.63%,20.79亿,3.36亿,,,福华通达化学股份公司
2020,29.894,5.199,5.75,20.3,-0.19%,1652.48万,-84.06%,2.95,1.4726,191.6667,1.9492,PE；PB,6.10亿,3.21亿,0.73%,15.42亿,2.48亿,0.06,,福华通达化学股份公司
2019,52.52,5.2,10.1,20.34,29.10%,1.04亿,78.82%,2.95,2.5821,50.5,3.4237,PE；PB,3.80亿,3.37亿,5.02%,15.40亿,2.26亿,0.034,,福华通达化学股份公司
2018,25.636,5.2,4.93,15.75,72.29%,5797.68万,243.40%,2.72,1.6277,44.8182,1.8125,PE；PB,1.39亿,2.54亿,3.68%,14.15亿,1.89亿,0.01,,福华通达化学股份公司
2017,,,6.28,9.14,63.72%,1688.32万,121.76%,2.73,,209.3333,2.3004,PE；PB,1.64亿,2.05亿,1.85%,14.20亿,1.12亿,,,福华通达化学股份公司
2016,,,10.0,5.58,-11.19%,-7759.27万,-2449.32%,2.7,,,3.7037,PE；PB,1.85亿,1.88亿,-13.89%,14.03亿,9836.84万,,,福华通达化学股份公司
2015,,,9.45,6.29,3.61%,330.28万,104.77%,2.85,,945.0,3.3158,PE；PB,1.40亿,2.66亿,0.53%,14.81亿,1.00亿,,,福华通达化学股份公司
2014,,,5.51,6.07,-38.50%,-6920.11万,-1169.97%,2.84,,,1.9401,PE；PB,8983.16万,2.63亿,-11.40%,14.77亿,8598.32万,0.004,,福华通达化学股份公司
2013,,,4.9,9.87,-14.50%,646.76万,-92.21%,2.98,,490.0,1.6443,PE；PB,2.43亿,3.34亿,0.66%,15.48亿,9682.49万,0.048,,福华通达化学股份公司
2012,,,5.29,11.54,-13.32%,8305.72万,-37.47%,3.01,,29.3889,1.7575,PE；PB,8.28亿,3.54亿,7.20%,15.67亿,1.01亿,0.0,,福华通达化学股份公司
2011,,,,13.31,11.71%,1.33亿,26.55%,2.78,,,,PE；PB,3.09亿,2.78亿,9.98%,7.22亿,1.03亿,,,福华通达化学股份公司
2010,,,,11.92,30.00%,1.05亿,6.59%,2.27,,,,PE；PB,3.48亿,1.58亿,8.81%,5.89亿,1.42亿,,,福华通达化学股份公司
