报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,58.844,3.9867,14.76,8.89,186.31%,8301.69万,215.81%,5.58,6.6191,70.2857,2.6452,PE；PB,3.34亿,-7.85亿,8.14%,22.00亿,19.33亿,,,湖南华自控股集团有限公司
2026-03-31,58.844,3.9867,14.76,8.89,186.31%,8301.69万,215.81%,5.58,1.6548,70.2857,2.6452,PE；PB,3.34亿,-7.85亿,8.14%,22.00亿,19.33亿,,,湖南华自控股集团有限公司
2025,47.801,3.9867,11.99,23.49,28.69%,-2.54亿,35.35%,5.37,2.035,,2.2328,PE；PB,4.81亿,-8.71亿,-11.91%,21.25亿,19.25亿,,,湖南华自控股集团有限公司
2024,31.221,3.9621,7.88,18.25,-19.39%,-3.93亿,-118.61%,5.99,1.7107,,1.3155,PE；PB,4.46亿,-6.17亿,-22.16%,23.97亿,13.48亿,,,湖南华自控股集团有限公司
2023,38.278,3.297,11.61,23.69,40.99%,-1.80亿,58.07%,7.0,1.6158,,1.6586,PE；PB,6.62亿,-2.24亿,-8.34%,28.33亿,14.42亿,,,湖南华自控股集团有限公司
2022,37.798,3.2782,11.53,16.8,-24.48%,-4.29亿,-1808.32%,6.3,2.2499,,1.8302,PE；PB,4.78亿,-4381.22万,-26.50%,21.59亿,9.40亿,0.03,,湖南华自控股集团有限公司
2021,57.356,2.5617,22.39,22.25,100.34%,2510.60万,-16.48%,7.57,2.5778,248.7778,2.9577,PE；PB,5.07亿,4.15亿,2.11%,25.51亿,4.89亿,0.02,,湖南华自控股集团有限公司
2020,29.664,2.6182,11.33,11.62,-19.22%,3006.07万,-65.82%,6.82,2.5528,103.0,1.6613,PE；PB,3.78亿,3.76亿,2.76%,17.91亿,2.31亿,0.03,,湖南华自控股集团有限公司
2019,28.787,2.6194,10.99,14.39,4.27%,8793.64万,-12.95%,6.74,2.0005,32.3235,1.6306,PE；PB,2.79亿,3.57亿,6.13%,18.03亿,3.33亿,0.05,,湖南华自控股集团有限公司
2018,29.602,2.2859,12.95,13.8,122.18%,1.01亿,76.84%,6.39,2.1451,30.1163,2.0266,PE；PB,1.89亿,2.89亿,7.15%,17.08亿,3.36亿,0.05,,湖南华自控股集团有限公司
2017,,,14.09,6.21,20.55%,5712.45万,18.48%,5.3,,50.3214,2.6585,PE；PB,2.01亿,2.02亿,9.04%,12.47亿,2.53亿,0.05,,湖南华自控股集团有限公司
2016,,,24.58,5.15,22.87%,4821.40万,6.63%,2.76,,102.4167,8.9058,PE；PB,1.70亿,1.59亿,10.32%,6.03亿,9823.30万,0.2,,湖南华自控股集团有限公司
2015,,,6.41,4.19,16.98%,4521.70万,2.57%,5.52,,21.3667,1.1612,PE；PB,3.99亿,1.35亿,10.78%,5.52亿,1.79亿,,,湖南华自控股集团有限公司
2014,,,,3.58,4.74%,4408.50万,6.13%,4.24,,,,PE；PB,1.82亿,1.04亿,12.30%,3.18亿,1.34亿,,,湖南华自控股集团有限公司
2013,,,,3.42,3.37%,4153.82万,1.17%,3.75,,,,PE；PB,1.03亿,7144.04万,12.14%,2.81亿,6947.29万,,,湖南华自控股集团有限公司
2012,,,,3.31,20.89%,4105.65万,45.34%,3.27,,,,PE；PB,9881.36万,4157.83万,12.40%,2.45亿,6488.70万,,,湖南华自控股集团有限公司
2011,,,,2.74,False,2824.89万,False,2.83,,,,PE；PB,9190.16万,1212.74万,10.32%,2.12亿,7168.79万,,,湖南华自控股集团有限公司
