报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,24.415,1.3063,18.69,0.090543,-83.34%,-2471.06万,-71.07%,3.57,269.6509,,5.2353,PE；PB,4.31亿,2.00亿,-318.12%,4.68亿,8869.28万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,上海长耘企业管理合伙企业(有限合伙)
2026-03-31,24.415,1.3063,18.69,0.090543,-83.34%,-2471.06万,-71.07%,3.57,67.4127,,5.2353,PE；PB,4.31亿,2.00亿,-318.12%,4.68亿,8869.28万,,,上海长耘企业管理合伙企业(有限合伙)
2025,26.79,1.2917,20.74,3.63,-46.74%,-4194.14万,-331.72%,3.73,7.3802,,5.5603,PE；PB,4.58亿,2.25亿,-15.24%,4.94亿,6354.06万,0.015,,上海长耘企业管理合伙企业(有限合伙)
2024,16.064,1.28,12.55,6.81,108.71%,1809.97万,206.19%,4.08,2.3589,89.6429,3.076,PE；PB,5.35亿,2.69亿,3.94%,5.45亿,1.17亿,0.036,,上海长耘企业管理合伙企业(有限合伙)
2023,21.043,1.28,16.44,3.26,67.07%,591.12万,-54.34%,4.14,6.4549,328.8,3.971,PE；PB,3.69亿,2.57亿,0.39%,5.30亿,5621.07万,,,上海长耘企业管理合伙企业(有限合伙)
2022,18.125,1.28,14.16,1.95,-11.06%,1294.47万,-33.63%,4.12,9.2949,141.6,3.4369,PE；PB,3.37亿,2.51亿,6.63%,5.27亿,4629.39万,,,上海长耘企业管理合伙企业(有限合伙)
2021,21.709,1.28,16.96,2.2,3.67%,1950.50万,-16.73%,4.02,9.8677,113.0667,4.2189,PE；PB,2.99亿,2.39亿,8.89%,5.14亿,4862.62万,,,上海长耘企业管理合伙企业(有限合伙)
2020,14.733,1.28,11.51,2.12,-20.53%,2342.43万,-26.49%,3.87,6.9495,63.9444,2.9742,PE；PB,2.87亿,2.21亿,11.06%,4.95亿,4114.95万,0.1,,上海长耘企业管理合伙企业(有限合伙)
2019,15.373,1.28,12.01,2.66,15.13%,3186.35万,-13.35%,3.78,5.7793,48.04,3.1772,PE；PB,2.55亿,2.12亿,11.96%,4.84亿,5057.75万,0.04,,上海长耘企业管理合伙企业(有限合伙)
2018,9.264,0.8,11.58,2.31,13.33%,3677.17万,10.58%,3.57,4.0104,39.931,3.2437,PE；PB,1.21亿,1.88亿,15.89%,4.58亿,8109.97万,0.06,,上海长耘企业管理合伙企业(有限合伙)
2017,,,16.64,2.04,1.70%,3325.40万,-17.03%,4.15,,59.4286,4.0096,PE；PB,1.53亿,1.59亿,16.28%,4.26亿,5404.23万,0.2,,上海长耘企业管理合伙企业(有限合伙)
2016,,,,2.01,-4.28%,4007.81万,4.00%,3.84,,,,PE；PB,8083.25万,1.45亿,19.96%,2.30亿,4794.92万,,,上海长耘企业管理合伙企业(有限合伙)
2015,,,,2.1,-0.59%,3853.79万,4.10%,3.32,,,,PE；PB,7746.43万,1.18亿,18.37%,1.99亿,4384.89万,,,上海长耘企业管理合伙企业(有限合伙)
2014,,,,2.11,31.90%,3701.96万,34.85%,2.68,,,,PE；PB,8753.92万,8329.99万,17.54%,1.61亿,4708.46万,,,上海长耘企业管理合伙企业(有限合伙)
2013,,,,1.6,13.50%,2745.25万,38.20%,3.56,,,,PE；PB,5706.83万,5706.55万,17.16%,1.31亿,6897.26万,,,上海长耘企业管理合伙企业(有限合伙)
2012,,,,1.41,21.98%,1986.41万,20.86%,3.11,,,,PE；PB,8438.18万,4333.81万,14.09%,1.15亿,5275.56万,,,上海长耘企业管理合伙企业(有限合伙)
2011,,,,1.16,False,1643.50万,False,2.57,,,,PE；PB,5696.21万,2541.17万,14.22%,9470.83万,2883.86万,,,上海长耘企业管理合伙企业(有限合伙)
