报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,286.092,6.8772,41.6,28.83,34.28%,3.72亿,32.26%,12.37,9.9234,77.037,3.363,PE；PB,25.34亿,58.46亿,12.89%,85.06亿,43.56亿,0.5599999999999999,,宁波东方集团有限公司
2026-03-31,286.092,6.8772,41.6,28.83,34.28%,3.72亿,32.26%,12.37,2.4809,77.037,3.363,PE；PB,25.34亿,58.46亿,12.89%,85.06亿,43.56亿,0.5599999999999999,,宁波东方集团有限公司
2025,339.252,6.8772,49.33,108.43,19.26%,12.71亿,26.11%,12.04,3.1288,26.6649,4.0972,PE；PB,30.48亿,54.75亿,11.73%,82.83亿,39.50亿,0.45,,宁波东方集团有限公司
2024,295.651,6.8772,42.99,90.93,24.38%,10.08亿,0.81%,9.98,3.2514,29.2449,4.3076,PE；PB,28.55亿,45.57亿,11.09%,68.62亿,18.34亿,0.45,,宁波东方集团有限公司
2023,238.226,6.8772,34.64,73.1,4.30%,10.00亿,18.78%,9.15,3.2589,23.8897,3.7858,PE；PB,22.28亿,38.58亿,13.68%,62.91亿,21.48亿,0.25,,宁波东方集团有限公司
2022,376.045,6.8772,54.68,70.09,-11.64%,8.42亿,-29.18%,7.99,5.3652,44.8197,6.8436,PE；PB,23.68亿,30.30亿,12.02%,54.93亿,13.21亿,0.35,,宁波东方集团有限公司
2021,268.116,6.541,40.99,79.32,57.00%,11.89亿,33.98%,7.1,3.3802,22.6464,5.7732,PE；PB,18.22亿,25.13亿,14.99%,48.86亿,15.18亿,0.22999999999999998,,宁波东方集团有限公司
2020,129.25,6.541,19.76,50.52,36.90%,8.87亿,96.26%,4.62,2.5584,14.5294,4.2771,PE；PB,12.67亿,15.93亿,17.56%,31.31亿,9.50亿,0.13,,宁波东方集团有限公司
2019,43.372,5.0316,8.62,36.9,22.03%,4.52亿,163.74%,3.27,1.1754,12.4928,2.6361,PE；PB,9.91亿,8.78亿,12.25%,21.43亿,6.25亿,0.10500000000000001,,宁波东方集团有限公司
2018,19.903,3.7271,5.34,30.24,46.67%,1.71亿,241.55%,3.44,0.6582,20.5385,1.5523,PE；PB,11.70亿,5.24亿,5.67%,17.34亿,5.45亿,0.06,,宁波东方集团有限公司
2017,,,5.1,20.62,18.40%,5019.36万,-3.20%,4.24,,42.5,1.2028,PE；PB,8.34亿,3.92亿,2.43%,15.81亿,7.02亿,0.045,,宁波东方集团有限公司
2016,,,6.75,17.42,-4.39%,5185.34万,2.92%,2.75,,39.7059,2.4545,PE；PB,5.62亿,3.61亿,2.98%,8.54亿,3.93亿,0.025,,宁波东方集团有限公司
2015,,,7.71,18.22,14.33%,5038.40万,-22.50%,2.6,,48.1875,2.9654,PE；PB,4.80亿,3.21亿,2.77%,8.08亿,4.07亿,0.1,,宁波东方集团有限公司
2014,,,4.38,15.93,19.48%,6501.57万,3.92%,5.46,,17.52,0.8022,PE；PB,4.32亿,3.46亿,4.08%,7.71亿,3.64亿,,,宁波东方集团有限公司
2013,,,,13.34,-9.02%,6256.57万,-19.85%,4.75,,,,PE；PB,2.34亿,3.26亿,4.69%,5.22亿,3.39亿,,,宁波东方集团有限公司
2012,,,,14.66,20.90%,7806.07万,-6.16%,4.54,,,,PE；PB,2.11亿,3.09亿,5.33%,4.99亿,3.03亿,,,宁波东方集团有限公司
2011,,,,12.12,False,8318.32万,False,3.83,,,,PE；PB,1.84亿,2.39亿,6.86%,4.21亿,2.48亿,,,宁波东方集团有限公司
