报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,60.085,4.8534,12.38,1.24,24.16%,2927.06万,11.60%,2.97,48.4556,206.3333,4.1684,PE；PB,5.50亿,2.58亿,23.70%,14.43亿,1.98亿,,,朱梦茜
2026-03-31,60.085,4.8534,12.38,1.24,24.16%,2927.06万,11.60%,2.97,12.1139,206.3333,4.1684,PE；PB,5.50亿,2.58亿,23.70%,14.43亿,1.98亿,,,朱梦茜
2025,52.891,4.8083,11.0,6.55,18.21%,1.39亿,80.73%,2.91,8.075,37.931,3.7801,PE；PB,5.27亿,2.28亿,21.25%,14.13亿,1.88亿,0.06999999999999999,,朱梦茜
2024,32.216,4.8083,6.7,5.54,23.57%,7697.28万,28.05%,2.68,5.8152,41.875,2.5,PE；PB,5.59亿,1.34亿,14.57%,12.87亿,1.43亿,0.05,,朱梦茜
2023,28.754,4.8083,5.98,4.48,1.19%,6011.33万,580.07%,2.55,6.4183,46.0,2.3451,PE；PB,6.46亿,9143.82万,14.16%,12.57亿,1.26亿,0.05,,朱梦茜
2022,28.417,4.8083,5.91,4.43,5.30%,883.92万,-90.14%,2.47,6.4147,295.5,2.3927,PE；PB,6.08亿,6469.99万,1.37%,12.21亿,1.40亿,,,朱梦茜
2021,38.755,4.8083,8.06,4.21,3.47%,8960.97万,95.68%,2.45,9.2055,42.4211,3.2898,PE；PB,5.19亿,6257.71万,20.48%,12.43亿,1.38亿,,,朱梦茜
2020,30.447,4.8252,6.31,4.06,3.17%,4579.44万,-7.30%,2.27,7.4993,63.1,2.7797,PE；PB,5.52亿,-2703.25万,12.21%,11.51亿,1.32亿,,,朱梦茜
2019,24.368,4.8446,5.03,3.94,4.70%,4940.03万,111.06%,2.17,6.1848,50.3,2.318,PE；PB,5.33亿,-7031.24万,11.03%,11.02亿,1.05亿,,,朱梦茜
2018,21.141,4.8712,4.34,3.76,-6.88%,-4.47亿,-546.07%,2.07,5.6226,,2.0966,PE；PB,5.06亿,-1.18亿,-116.62%,10.60亿,1.03亿,0.10054860000000002,,朱梦茜
2017,,,6.08,4.04,12.54%,1.00亿,-6.26%,3.08,,28.9524,1.974,PE；PB,6.23亿,3.77亿,26.21%,15.63亿,8137.48万,0.0493548,,朱梦茜
2016,,,11.15,3.59,32.50%,1.07亿,42.08%,2.96,,50.6818,3.7669,PE；PB,5.00亿,3.05亿,30.75%,14.73亿,7819.46万,0.1,,朱梦茜
2015,,,16.66,2.71,20.37%,7515.31万,50.73%,5.57,,92.5556,2.991,PE；PB,4.95亿,2.27亿,27.28%,13.79亿,6355.18万,,,朱梦茜
2014,,,6.23,2.25,9.69%,4985.94万,29.05%,3.83,,23.9615,1.6266,PE；PB,5.05亿,1.57亿,22.21%,7.79亿,6209.74万,0.1,,朱梦茜
2013,,,3.42,2.05,-8.10%,3863.62万,-7.69%,3.68,,17.1,0.9293,PE；PB,5.02亿,1.32亿,19.61%,7.42亿,6092.45万,0.15,,朱梦茜
2012,,,2.78,2.23,24.82%,4185.54万,9.23%,5.37,,13.2381,0.5177,PE；PB,4.96亿,1.16亿,20.60%,7.22亿,7207.56万,0.15,,朱梦茜
2011,,,3.12,1.79,38.10%,3831.74万,-13.13%,5.2,,10.7586,0.6,PE；PB,5.01亿,9606.52万,22.49%,6.97亿,5694.13万,0.15,,朱梦茜
2010,,,6.32,1.3,-17.45%,4410.79万,-23.95%,5.05,,18.5882,1.2515,PE；PB,5.45亿,8138.75万,34.05%,6.57亿,1681.08万,0.5,,朱梦茜
