报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,49.895,4.9158,10.15,13.19,18.10%,4476.98万,-3.40%,4.54,3.7828,110.687,2.2357,PE；PB,4.80亿,9.50亿,3.37%,22.42亿,5.44亿,0.1,20%: 最新年度净利润同比下降,冯就景
2026-03-31,49.895,4.9158,10.15,13.19,18.10%,4476.98万,-3.40%,4.54,0.9457,110.687,2.2357,PE；PB,4.80亿,9.50亿,3.37%,22.42亿,5.44亿,0.1,,冯就景
2025,51.948,4.5689,11.37,45.18,9.84%,1.58亿,-1.46%,4.45,1.1498,33.4412,2.5551,PE；PB,5.08亿,9.05亿,3.49%,21.98亿,4.62亿,0.1,,冯就景
2024,34.688,3.5145,9.87,41.13,9.25%,1.61亿,9.68%,4.04,0.8434,28.2,2.4431,PE；PB,3.73亿,8.06亿,3.90%,18.59亿,4.77亿,0.1,,冯就景
2023,30.366,3.1998,9.49,37.65,6.78%,1.46亿,74.62%,4.99,0.8065,29.6562,1.9018,PE；PB,3.62亿,6.97亿,3.85%,17.66亿,3.73亿,0.06,,冯就景
2022,25.847,2.4338,10.62,35.26,9.62%,8387.45万,-33.85%,3.94,0.733,39.3333,2.6954,PE；PB,3.19亿,5.84亿,2.31%,13.47亿,3.89亿,0.1,,冯就景
2021,16.832,1.7388,9.68,32.17,97.46%,1.27亿,20.87%,4.73,0.5232,18.6154,2.0465,PE；PB,3.72亿,5.30亿,3.93%,12.48亿,3.88亿,0.12,,冯就景
2020,13.422,1.7208,7.8,16.29,5.81%,1.05亿,-3.26%,5.92,0.8239,12.7869,1.3176,PE；PB,6061.61万,4.34亿,6.46%,10.32亿,2.17亿,0.12,,冯就景
2019,13.818,1.7208,8.03,15.4,-0.92%,1.08亿,-6.18%,5.47,0.8973,11.6377,1.468,PE；PB,1.23亿,3.60亿,7.04%,9.41亿,1.55亿,0.12,,冯就景
2018,,,,15.54,22.92%,1.16亿,86.99%,3.73,,,,PE；PB,5395.18万,2.83亿,7.44%,4.82亿,1.14亿,,,冯就景
2017,,,,12.64,50.40%,6180.75万,24.00%,2.84,,,,PE；PB,4563.68万,1.79亿,4.89%,3.66亿,1.17亿,,,冯就景
2016,,,,8.4,24.13%,4984.59万,115.78%,2.36,,,,PE；PB,2161.32万,1.23亿,5.93%,3.04亿,9081.82万,,,冯就景
2015,,,,6.77,-20.86%,2310.03万,-27.95%,1.97,,,,PE；PB,6261.98万,7872.37万,3.41%,2.55亿,6239.21万,,,冯就景
2014,,,,8.56,5.43%,3206.04万,1.17%,0.0,,,,PE；PB,7944.33万,5800.86万,3.75%,2.32亿,9820.97万,,,冯就景
2013,,,,8.12,34.12%,3168.83万,48.46%,1.66,,,,PE；PB,5801.60万,4419.14万,3.90%,2.15亿,9811.82万,,,冯就景
2012,,,,6.05,-8.34%,2134.43万,-43.20%,1.4,,,,PE；PB,5203.50万,3572.45万,3.53%,1.67亿,8159.03万,,,冯就景
2011,,,,6.6,False,3758.04万,False,1.22,,,,PE；PB,8920.43万,1665.11万,5.69%,1.46亿,9347.55万,,,冯就景
