报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,107.815,7.9863,13.5,5.55,-7.12%,2.81亿,29615.01%,2.63,19.4261,38.2979,5.1331,PE；PB,4.57亿,5.98亿,50.58%,21.56亿,17.39亿,0.06,20%: 最新年度营业收入下滑,赵志宏
2026-03-31,107.815,7.9863,13.5,5.55,-7.12%,2.81亿,29615.01%,2.63,4.8565,38.2979,5.1331,PE；PB,4.57亿,5.98亿,50.58%,21.56亿,17.39亿,0.06,,赵志宏
2025,76.668,7.9863,9.6,48.35,39.23%,1.85亿,129.41%,2.34,1.5857,41.3437,4.1026,PE；PB,5.10亿,3.16亿,3.89%,18.70亿,16.46亿,,,赵志宏
2024,55.105,7.9863,6.9,34.73,10.60%,8084.06万,-21.77%,2.12,1.5867,68.1818,3.2547,PE；PB,5.81亿,-1.70亿,2.57%,16.96亿,16.32亿,,,赵志宏
2023,48.737,7.2526,6.72,31.4,66.82%,1.03亿,159.98%,1.99,1.5521,49.1587,3.3769,PE；PB,4.92亿,-2.51亿,3.52%,15.86亿,9.49亿,,,赵志宏
2022,31.186,7.2526,4.3,18.82,60.69%,-1.72亿,-52.04%,1.65,1.6571,,2.6061,PE；PB,2.67亿,-3.54亿,-9.71%,11.97亿,7.84亿,,,赵志宏
2021,38.892,5.8572,6.64,11.71,-4.88%,-1.13亿,-451.74%,1.67,3.3213,,3.976,PE；PB,4.03亿,-1.82亿,-11.26%,12.09亿,4.84亿,,,赵志宏
2020,31.336,5.8572,5.35,12.31,-27.62%,3221.84万,105.12%,1.27,2.5456,97.2727,4.2126,PE；PB,2.85亿,-6865.89万,1.67%,7.43亿,2.95亿,,,赵志宏
2019,29.119,5.8589,4.97,17.01,-10.70%,-6.29亿,-433.39%,1.45,1.7119,,3.4276,PE；PB,5.11亿,-9822.00万,-57.23%,7.56亿,3.48亿,0.025,,赵志宏
2018,21.225,3.2553,6.52,19.05,36.10%,1.89亿,80.49%,2.48,1.1142,20.0863,2.629,PE；PB,5.67亿,5.47亿,8.63%,17.19亿,4.96亿,0.06,,赵志宏
2017,,,9.34,14.0,40.20%,1.05亿,7.82%,3.89,,49.9198,2.401,PE；PB,4.69亿,3.84亿,7.87%,13.05亿,2.15亿,0.1,,赵志宏
2016,,,11.94,9.98,51.04%,9696.18万,7.55%,3.16,,34.271,3.7785,PE；PB,2.42亿,3.13亿,9.92%,9.24亿,1.49亿,0.15,,赵志宏
2015,,,16.23,6.61,21.31%,9015.33万,21.43%,2.89,,42.0793,5.6159,PE；PB,4.29亿,2.63亿,13.64%,8.18亿,9168.03万,0.3,,赵志宏
2014,,,,5.45,21.59%,7424.56万,10.37%,3.83,,,,PE；PB,7894.31万,2.19亿,13.63%,3.96亿,8342.69万,,,赵志宏
2013,,,,4.48,21.44%,6727.06万,19.16%,3.28,,,,PE；PB,8969.02万,1.69亿,15.01%,3.39亿,7812.13万,,,赵志宏
2012,,,,3.69,19.70%,5645.38万,13.48%,2.79,,,,PE；PB,8016.80万,1.24亿,15.30%,2.89亿,6530.22万,,,赵志宏
2011,,,,3.08,52.94%,4974.75万,62.39%,2.06,,,,PE；PB,6048.00万,7256.04万,16.14%,1.61亿,7805.69万,,,赵志宏
2010,,,,2.02,21.06%,3063.48万,22.30%,1.82,,,,PE；PB,3517.88万,4718.63万,15.42%,1.18亿,4676.00万,,,赵志宏
