报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,70.933,3.891,18.23,10.88,26.29%,5517.72万,9.39%,7.82,6.5196,130.2143,2.3312,PE；PB,3.62亿,8.74亿,5.03%,31.05亿,7.92亿,0.2,,威海市明博线缆科技有限公司
2026-03-31,70.933,3.891,18.23,10.88,26.29%,5517.72万,9.39%,7.82,1.6299,130.2143,2.3312,PE；PB,3.62亿,8.74亿,5.03%,31.05亿,7.92亿,0.2,,威海市明博线缆科技有限公司
2025,57.314,3.891,14.73,39.68,16.75%,2.01亿,2.20%,7.83,1.4444,28.3269,1.8812,PE；PB,7.38亿,8.19亿,5.26%,31.06亿,6.72亿,0.2,,威海市明博线缆科技有限公司
2024,52.139,3.891,13.4,33.98,37.06%,1.97亿,-8.14%,7.4,1.5344,26.2745,1.8108,PE；PB,10.80亿,7.13亿,5.84%,29.04亿,6.06亿,0.4,,威海市明博线缆科技有限公司
2023,53.89,3.891,13.85,24.79,8.31%,2.14亿,19.34%,7.24,2.1739,23.4746,1.913,PE；PB,14.01亿,6.85亿,8.60%,28.40亿,5.03亿,0.15,,威海市明博线缆科技有限公司
2022,,,,22.89,-6.56%,1.79亿,10.52%,3.27,,,,PE；PB,1.15亿,5.48亿,7.82%,9.55亿,3.61亿,,,威海市明博线缆科技有限公司
2021,,,,24.5,63.14%,1.62亿,32.64%,2.63,,,,PE；PB,1.72亿,3.81亿,6.63%,7.68亿,4.30亿,,,威海市明博线缆科技有限公司
2020,,,,15.02,20.35%,1.22亿,5.38%,2.09,,,,PE；PB,1.22亿,2.33亿,8.15%,6.11亿,3.21亿,,,威海市明博线缆科技有限公司
2019,,,,12.48,-2.85%,1.16亿,106.73%,1.68,,,,PE；PB,7669.57万,1.22亿,9.32%,4.89亿,1.76亿,,,威海市明博线缆科技有限公司
2018,,,,12.84,8.12%,5612.91万,53.68%,1.1,,,,PE；PB,1.11亿,1714.79万,4.09%,3.29亿,2.90亿,,,威海市明博线缆科技有限公司
2017,,,,11.88,False,3652.39万,False,1.23,,,,PE；PB,1.52亿,-3324.49万,3.43%,3.78亿,2.55亿,,,威海市明博线缆科技有限公司
