报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,20.36,1.7938,11.35,1.15,13.85%,1865.31万,-11.05%,5.08,17.7043,103.1818,2.2343,PE；PB,4.18亿,3.65亿,16.24%,9.11亿,4056.69万,0.3,20%: 最新年度净利润同比下降,宋毅然
2026-03-31,20.36,1.7938,11.35,1.15,13.85%,1865.31万,-11.05%,5.08,4.4261,103.1818,2.2343,PE；PB,4.18亿,3.65亿,16.24%,9.11亿,4056.69万,0.3,,宋毅然
2025,21.938,1.7938,12.23,5.66,-3.52%,1.04亿,0.22%,4.96,3.876,20.7288,2.4657,PE；PB,4.23亿,3.46亿,18.35%,8.89亿,2978.43万,0.3,,宋毅然
2024,15.225,1.5,10.15,5.87,3.88%,1.04亿,39.31%,4.64,2.5937,17.2034,2.1875,PE；PB,3.30亿,3.05亿,17.67%,8.32亿,3711.78万,0.3,,宋毅然
2023,16.26,1.5,10.84,5.65,4.21%,7445.68万,17.00%,5.38,2.8779,25.8095,2.0149,PE；PB,3.29亿,2.56亿,13.16%,8.06亿,3184.32万,0.21000000000000002,,宋毅然
2022,12.255,1.5,8.17,5.42,32.03%,6363.84万,-9.45%,5.07,2.2611,19.4524,1.6114,PE；PB,2.88亿,2.23亿,12.07%,7.63亿,4186.60万,0.22999999999999998,,宋毅然
2021,15.36,1.5,10.24,4.11,-9.31%,7028.35万,-4.66%,4.87,3.7372,20.48,2.1027,PE；PB,3.56亿,2.00亿,17.12%,7.32亿,4434.23万,0.22000000000000003,,宋毅然
2020,,,,4.53,6.54%,7372.11万,18.56%,4.09,,,,PE；PB,2.37亿,1.70亿,16.28%,4.60亿,2981.39万,,,宋毅然
2019,,,,4.25,18.55%,6218.20万,107.04%,3.54,,,,PE；PB,1.83亿,1.15亿,14.63%,3.98亿,3391.45万,,,宋毅然
2018,,,,3.59,13.06%,3003.41万,75.69%,3.09,,,,PE；PB,1.48亿,6686.82万,8.37%,3.47亿,3336.31万,,,宋毅然
2017,,,,3.17,-45.85%,1709.50万,-73.78%,2.9,,,,PE；PB,1.70亿,4892.20万,5.39%,3.26亿,2691.03万,,,宋毅然
2016,,,,5.86,9.95%,6518.63万,-15.78%,4.4,,,,PE；PB,1.39亿,4786.03万,11.13%,3.30亿,7483.02万,,,宋毅然
2015,,,,5.33,30.99%,7739.72万,45.14%,2.98,,,,PE；PB,8141.80万,6898.79万,14.53%,1.79亿,7662.36万,,,宋毅然
2014,,,,4.07,False,5332.72万,False,2.88,,,,PE；PB,6860.59万,7034.97万,13.11%,1.73亿,5549.40万,,,宋毅然
