报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,105.15,6.342,16.58,4.1616,18.95,17.28%,2.06亿,1084.80%,2.17,12.60亿,1.24亿,10.87%,13.74亿,1.07亿
2024,90.437,6.342,14.26,4.5884,19.71,-16.07%,-9637.64万,-158.11%,1.84,8.56亿,-1.83亿,-4.89%,11.68亿,9138.97万
2023,110.668,6.342,17.45,4.7113,23.49,64.62%,1.66亿,152.25%,2.11,9.04亿,-1018.07万,7.06%,13.40亿,7308.89万
2022,91.705,6.342,14.46,6.4264,14.27,-37.51%,-3.17亿,-2422.51%,1.85,6.38亿,-1.75亿,-22.25%,11.74亿,1.05亿
2021,82.192,6.342,12.96,3.6002,22.83,151.11%,1366.75万,102.84%,2.35,7.11亿,1.42亿,0.60%,14.92亿,2.06亿
2020,117.264,6.342,18.49,12.9003,9.09,-69.01%,-4.81亿,-259.85%,2.96,10.82亿,5.25亿,-52.97%,18.75亿,1.10亿
2019,115.805,6.342,18.26,3.947,29.34,3.27%,3.01亿,-6.26%,3.76,13.26亿,9.36亿,11.00%,25.47亿,1.59亿
2018,69.354,4.53,15.31,2.546,27.24,8.22%,3.21亿,-2.98%,4.83,2.25亿,8.63亿,11.77%,21.90亿,4216.06万
2017,,,19.45,,25.18,10.38%,3.31亿,-7.16%,4.36,3.24亿,6.77亿,13.13%,19.74亿,2839.29万
2016,,,,,22.81,7.94%,3.56亿,3.38%,2.38,1.36亿,4.57亿,15.61%,9.51亿,2550.12万
2015,,,,,21.13,78.85%,3.44亿,190.55%,1.69,2.96亿,2.23亿,16.33%,6.75亿,1758.34万
2014,,,,,11.81,28.17%,1.19亿,478.87%,1.39,1.10亿,6640.14万,10.06%,2.82亿,1445.26万
2013,,,,,9.22,False,2047.51万,False,0.79,3973.13万,-4648.26万,2.30%,1.63亿,1006.16万
