报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,55.058,6.7806,8.12,0.7519,54.92,-12.49%,2.77亿,6.05%,8.64,31.18亿,39.15亿,5.12%,59.06亿,8.14亿
2024,55.804,6.7806,8.23,0.6698,83.31,-3.61%,4.00亿,-28.02%,8.53,40.20亿,38.40亿,4.86%,58.32亿,8.21亿
2023,34.048,4.8433,7.03,0.3939,86.43,13.03%,5.55亿,61.21%,11.76,38.40亿,37.63亿,6.38%,57.52亿,13.45亿
2022,31.191,4.8433,6.44,0.4079,76.46,-3.13%,3.44亿,-4.16%,10.85,29.97亿,33.54亿,4.56%,53.25亿,11.49亿
2021,25.089,5.0583,4.96,0.3178,78.94,22.35%,3.59亿,33.81%,9.87,27.82亿,30.93亿,4.58%,50.63亿,12.64亿
2020,22.307,5.0583,4.41,0.3457,64.52,-0.61%,2.68亿,15.26%,9.45,25.84亿,28.93亿,4.16%,48.56亿,11.50亿
2019,24.836,5.0583,4.91,0.3826,64.91,0.54%,2.33亿,-29.32%,9.01,25.10亿,26.65亿,3.47%,46.80亿,11.86亿
2018,25.595,5.0583,5.06,0.3976,64.37,-2.57%,3.30亿,9.79%,9.15,21.12亿,25.72亿,5.16%,47.55亿,13.19亿
2017,,,6.76,,66.07,-2.37%,3.00亿,-25.43%,9.31,17.08亿,23.57亿,4.61%,48.35亿,11.68亿
2016,,,11.51,,67.67,12.38%,4.03亿,2.44%,10.08,22.16亿,22.06亿,6.00%,52.29亿,11.06亿
2015,,,12.72,,60.21,12.26%,3.93亿,0.80%,8.32,15.71亿,19.40亿,6.58%,43.40亿,9.71亿
2014,,,8.98,,53.64,24.04%,3.90亿,12.47%,7.25,11.26亿,16.79亿,7.32%,37.87亿,9.11亿
2013,,,8.91,,43.24,37.72%,3.47亿,12.10%,6.68,9.57亿,14.10亿,8.10%,34.95亿,8.32亿
2012,,,5.09,,31.4,28.76%,3.09亿,13.40%,6.19,12.37亿,11.71亿,10.13%,32.55亿,7.55亿
2011,,,6.21,,24.38,32.99%,2.73亿,10.15%,5.71,10.27亿,9.44亿,11.29%,30.12亿,7.67亿
2010,,,7.32,,18.33,4.63%,2.48亿,9.95%,6.32,10.62亿,7.22亿,13.74%,27.71亿,6.28亿
