报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,210.634,11.0569,19.05,13.8819,11.38,-3.29%,3364.22万,-40.10%,3.32,22.88亿,13.97亿,3.12%,39.11亿,2.32亿
2024,242.146,11.0569,21.9,11.597,20.88,-1.30%,2.09亿,-36.84%,3.39,28.18亿,15.09亿,10.64%,40.00亿,2.32亿
2023,304.728,11.0569,27.56,14.4079,21.15,6.95%,3.31亿,6.62%,3.37,32.09亿,15.05亿,15.81%,40.22亿,2.21亿
2022,182.771,11.0569,16.53,9.2402,19.78,-9.40%,3.11亿,87.31%,3.24,34.52亿,13.87亿,16.84%,39.31亿,1.96亿
2021,154.686,11.0569,13.99,7.0859,21.83,3.93%,1.66亿,-47.89%,3.03,31.55亿,12.27亿,8.64%,37.13亿,1.56亿
2020,179.343,11.0569,16.22,8.5401,21.0,-2.31%,3.18亿,-5.50%,3.04,31.51亿,12.54亿,17.13%,37.45亿,9591.52万
2019,208.644,11.0569,18.87,9.7044,21.5,26.95%,3.37亿,57.48%,2.89,28.11亿,11.04亿,20.21%,35.54亿,7921.93万
2018,76.403,11.0569,6.91,4.5102,16.94,20.96%,2.14亿,139.23%,2.70,7.68亿,9.02亿,15.48%,32.42亿,1832.62万
2017,,,10.2,,14.0,-2.18%,8940.84万,-15.65%,2.52,5.31亿,7.57亿,7.69%,29.57亿,1460.20万
2016,,,16.57,,14.32,-10.78%,1.06亿,-61.35%,2.47,4.27亿,7.28亿,14.21%,31.44亿,729.04万
2015,,,21.32,,16.05,1.31%,2.74亿,-16.94%,2.44,12.51亿,7.23亿,24.45%,31.16亿,484.89万
2014,,,19.53,,15.84,54.11%,3.30亿,21.02%,4.59,15.20亿,5.79亿,28.13%,29.78亿,340.35万
2013,,,18.04,,10.28,45.18%,2.73亿,29.75%,8.31,18.42亿,4.13亿,28.29%,24.35亿,206.20万
2012,,,8.63,,7.08,42.38%,2.10亿,50.78%,7.76,20.21亿,3.19亿,30.77%,21.87亿,174.91万
2011,,,,,4.97,49.93%,1.39亿,70.83%,3.16,6.84亿,1.92亿,27.90%,6.87亿,8.88万
2010,,,,,3.32,74.26%,8164.84万,260.54%,2.57,5.14亿,8346.27万,24.05%,5.51亿,30.00万
