报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,331.147,33.619,9.85,4.8736,50.96,-1.76%,5.42亿,-24.64%,8.88,86.72亿,134.27亿,10.48%,346.04亿,22.30亿
2024,253.151,33.619,7.53,3.2885,76.98,-3.45%,6.69亿,11.11%,8.90,104.48亿,137.29亿,8.83%,347.31亿,24.86亿
2023,241.747,34.145,7.08,3.0321,79.73,18.92%,6.02亿,245.79%,8.68,188.10亿,137.04亿,7.82%,345.32亿,33.54亿
2022,209.992,34.145,6.15,3.1319,67.05,-26.07%,1.74亿,-90.64%,8.56,178.71亿,135.16亿,2.09%,344.48亿,29.58亿
2021,286.818,34.145,8.4,3.1626,90.69,-9.61%,18.60亿,14.77%,8.80,163.84亿,143.00亿,21.44%,354.32亿,27.18亿
2020,262.917,34.145,7.7,2.6205,100.33,-18.86%,16.21亿,-19.75%,8.66,177.92亿,134.46亿,15.56%,349.10亿,34.05亿
2019,268.038,34.145,7.85,2.1677,123.65,-9.46%,20.20亿,0.22%,8.55,175.33亿,128.53亿,18.06%,345.13亿,41.11亿
2018,287.395,34.3363,8.37,2.1079,136.34,-16.16%,20.15亿,-9.90%,8.23,82.44亿,123.64亿,16.17%,305.55亿,22.98亿
2017,,,10.21,,162.61,-16.38%,22.37亿,-23.76%,10.43,87.02亿,113.52亿,14.74%,296.01亿,16.07亿
2016,,,14.05,,194.45,4.94%,29.34亿,0.94%,10.03,80.32亿,101.70亿,16.44%,287.12亿,16.45亿
2015,,,22.63,,185.3,18.87%,29.07亿,26.10%,9.52,101.31亿,80.40亿,16.68%,269.79亿,21.64亿
2014,,,22.58,,155.88,12.91%,23.05亿,240.31%,4.01,86.63亿,55.19亿,23.84%,176.50亿,29.49亿
2013,,,21.98,,26.37,30.06%,6.77亿,31.15%,3.34,22.32亿,15.07亿,25.08%,38.79亿,1.43亿
2012,,,9.44,,20.28,51.84%,5.16亿,45.44%,2.77,19.43亿,8.84亿,24.55%,31.41亿,1.28亿
2011,,,8.95,,13.35,43.05%,3.55亿,37.73%,2.32,15.45亿,3.67亿,26.63%,26.68亿,1.15亿
2010,,,4.98,,9.34,-9.11%,2.58亿,627.89%,1.82,6.72亿,1239.39万,4.91%,16.26亿,1.72亿
