报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,104.464,13.7452,7.6,8.0605,9.72,1.29%,-11.10亿,-213.11%,3.05,13.62亿,-11.40亿,-114.31%,41.80亿,7.17亿
2024,84.258,13.7452,6.13,5.7671,14.61,-9.12%,-8.67亿,-56.87%,3.84,14.87亿,-2999.41万,-59.82%,52.62亿,8.81亿
2023,98.965,13.7452,7.2,6.1545,16.08,-20.06%,-5.53亿,-631.86%,4.52,24.22亿,8.38亿,-34.49%,62.01亿,16.32亿
2022,164.667,13.7452,11.98,8.1842,20.12,-35.60%,-7551.06万,-120.82%,4.90,28.71亿,14.19亿,-3.89%,67.80亿,14.69亿
2021,,,,,31.24,94.05%,3.63亿,90.19%,5.13,23.05亿,14.46亿,11.39%,56.41亿,12.89亿
2020,,,,,16.1,-48.34%,1.91亿,-39.44%,4.95,16.87亿,12.85亿,11.72%,54.49亿,16.01亿
2019,,,,,31.16,11.92%,3.15亿,19.26%,4.74,28.96亿,11.07亿,9.99%,52.14亿,16.95亿
2018,,,,,27.84,39.39%,2.64亿,32.45%,4.44,35.85亿,7.96亿,9.47%,48.90亿,14.02亿
2017,,,,,19.97,5.09%,1.99亿,95.88%,4.23,29.27亿,5.69亿,9.95%,46.55亿,12.26亿
2016,,,,,19.01,32.85%,1.02亿,161.42%,19.80,29.01亿,2.13亿,5.22%,34.08亿,7.19亿
2015,,,,,14.31,18.14%,3893.20万,27.68%,7.25,10.02亿,1.11亿,2.47%,3.62亿,3.10亿
2014,,,,,12.11,False,3049.16万,False,4.67,9.37亿,7251.09万,2.14%,2.35亿,2.52亿
