报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,120.328,10.232,11.76,1.3632,66.2,-1.17%,7.47亿,46.94%,11.37,54.56亿,77.16亿,11.77%,117.28亿,15.80亿
2024,110.915,10.232,10.84,1.1252,98.57,0.24%,10.30亿,-25.84%,11.23,53.47亿,75.84亿,10.57%,115.53亿,9.26亿
2023,91.065,10.232,8.9,0.9261,98.33,2.12%,13.89亿,34.55%,10.68,53.85亿,70.61亿,14.24%,109.86亿,9.86亿
2022,72.443,10.232,7.08,0.7523,96.29,3.97%,10.32亿,5.85%,9.62,51.99亿,61.29亿,10.79%,98.88亿,11.28亿
2021,64.769,10.232,6.33,0.6994,92.61,-3.43%,9.75亿,5.11%,9.27,53.61亿,54.93亿,10.57%,95.26亿,12.74亿
2020,56.071,10.232,5.48,0.5847,95.9,0.91%,9.28亿,11.51%,8.73,47.32亿,48.79亿,9.74%,89.79亿,11.71亿
2019,56.788,10.232,5.55,0.5975,95.04,5.50%,8.32亿,12.76%,8.09,28.93亿,42.70亿,8.82%,83.86亿,12.13亿
2018,60.471,10.232,5.91,0.6717,90.03,10.11%,7.38亿,6.44%,7.53,36.85亿,37.10亿,8.24%,77.54亿,10.96亿
2017,,,6.65,,81.74,3.61%,6.93亿,2.99%,7.02,37.01亿,32.02亿,8.57%,72.18亿,9.14亿
2016,,,8.3,,78.9,10.52%,6.73亿,-4.28%,6.51,37.89亿,27.16亿,8.52%,66.86亿,8.20亿
2015,,,11.18,,71.39,0.51%,7.03亿,9.58%,7.75,37.22亿,22.08亿,9.78%,61.30亿,7.76亿
2014,,,9.02,,71.03,9.91%,6.42亿,2.97%,7.08,35.82亿,16.43亿,8.98%,55.95亿,8.29亿
2013,,,6.25,,64.62,27.02%,6.23亿,216.06%,4.58,22.76亿,10.85亿,9.76%,45.67亿,9.33亿
2012,,,5.05,,22.72,26.77%,1.97亿,37.31%,3.92,9.14亿,4.65亿,8.30%,17.54亿,4.76亿
2011,,,7.25,,17.92,3.65%,1.44亿,8.58%,3.48,6.53亿,2.68亿,7.95%,15.66亿,4.89亿
2010,,,,,17.29,False,1.32亿,649.17%,0.0029,7.08亿,1.24亿,False,14.23亿,4.76亿
