报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,34.769,4.5038,7.72,23.7061,1.1,90.81%,-3.66亿,-390.84%,0.33,1.33亿,-7.83亿,-333.07%,9177.36万,7.08亿
2024,39.96,4.0486,9.87,20.9215,1.91,-43.88%,-2783.14万,-263.14%,0.27,2.38亿,-4.17亿,-17.49%,5436.27万,8.41亿
2023,44.656,4.0486,11.03,13.0956,3.41,-16.90%,1705.95万,-44.72%,0.34,2.32亿,-3.89亿,3.49%,8871.83万,8.04亿
2022,28.262,4.09,6.91,6.8932,4.1,-13.88%,3085.90万,63.74%,0.30,1.56亿,-4.07亿,6.27%,7792.70万,10.35亿
2021,35.629,4.1477,8.59,7.4851,4.76,139.27%,1884.60万,123.89%,0.23,4.47亿,-4.37亿,1.62%,5681.28万,11.99亿
2020,27.397,4.1892,6.54,13.7673,1.99,273.35%,-7889.05万,26.10%,0.20,1.83亿,-4.67亿,-42.00%,5717.90万,12.44亿
2019,26.173,4.2078,6.22,-22.7591,-1.15,-130.92%,-1.07亿,88.49%,0.38,1.81亿,-3.88亿,False,1.36亿,10.64亿
2018,27.28,4.0,6.82,7.3333,3.72,-68.52%,-9.27亿,-581.55%,0.65,7674.26万,-2.82亿,-256.18%,2.61亿,13.08亿
2017,,,19.66,,11.8,49.79%,1.93亿,7.53%,3.02,3.09亿,6.66亿,16.26%,12.33亿,11.24亿
2016,,,28.34,,7.88,46.60%,1.79亿,59.43%,2.59,3.59亿,4.91亿,22.14%,10.55亿,8.33亿
2015,,,32.58,,5.37,31.80%,1.12亿,30.98%,5.43,3.29亿,3.28亿,20.89%,8.89亿,6.09亿
2014,,,,,4.08,27.70%,8577.77万,34.24%,5.77,7543.80万,2.34亿,21.02%,3.47亿,3.97亿
2013,,,,,3.19,67.05%,6389.86万,13.02%,4.34,8123.76万,1.56亿,19.93%,2.62亿,2.49亿
2012,,,,,1.91,37.25%,5653.87万,42.85%,3.29,4720.99万,9777.11万,29.35%,1.99亿,2.32亿
2011,,,,,1.39,False,3957.86万,False,2.34,7775.59万,4565.62万,28.34%,1.42亿,6603.89万
