报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,40.493,5.76,7.03,4.6015,6.6,-14.69%,7969.72万,11.15%,3.55,13.38亿,10.99亿,12.04%,20.71亿,1.77亿
2024,35.251,5.76,6.12,3.6454,9.67,-25.34%,6225.70万,-36.58%,3.45,13.78亿,10.38亿,6.37%,20.10亿,1.87亿
2023,38.995,5.76,6.77,3.0112,12.95,0.24%,9816.84万,14.28%,3.39,12.65亿,10.12亿,7.35%,19.78亿,1.67亿
2022,33.12,5.76,5.75,2.5655,12.91,5.67%,8590.43万,1.00%,3.24,10.82亿,9.47亿,6.69%,18.91亿,2.27亿
2021,30.586,5.76,5.31,2.5029,12.22,12.77%,8505.60万,14.27%,3.23,10.48亿,8.94亿,6.77%,18.87亿,1.55亿
2020,30.586,5.76,5.31,2.8216,10.84,11.52%,7443.52万,15.14%,3.04,9.69亿,8.39亿,6.91%,17.81亿,1.19亿
2019,40.493,5.76,7.03,4.1659,9.72,27.76%,6464.92万,52.21%,2.94,9.34亿,7.91亿,6.44%,17.42亿,1.02亿
2018,26.611,5.76,4.62,3.4968,7.61,-8.42%,4247.25万,-45.14%,2.92,6.20亿,7.47亿,5.31%,17.30亿,9906.23万
2017,,,7.29,,8.31,5.18%,7741.75万,-8.11%,2.93,6.61亿,7.34亿,9.04%,17.68亿,1.17亿
2016,,,13.83,,7.51,-9.01%,8425.25万,-17.04%,5.71,8.75亿,6.93亿,10.69%,16.96亿,7470.26万
2015,,,23.04,,8.25,8.70%,1.02亿,-28.07%,6.63,12.69亿,6.49亿,11.82%,16.47亿,8050.79万
2014,,,,,7.59,-12.91%,1.41亿,-13.85%,5.44,6.52亿,5.60亿,18.16%,10.03亿,8380.01万
2013,,,,,8.72,16.53%,1.64亿,12.45%,4.85,5.44亿,4.69亿,18.54%,9.01亿,7635.46万
2012,,,,,7.48,22.56%,1.46亿,4.12%,4.09,3.93亿,3.48亿,19.34%,7.67亿,8220.85万
2011,,,,,6.1,False,1.40亿,False,5.75,4.58亿,2.47亿,22.81%,6.93亿,7626.79万
