报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,30.599,5.0494,6.06,7.1271,3.22,11.64%,-3175.87万,-15.08%,0.15,7321.81万,-6.62亿,-9.95%,8041.63万,4642.78万
2024,18.43,5.0494,3.65,5.0493,3.65,-37.14%,-6370.31万,-275.60%,0.17,4282.47万,-6.30亿,-18.13%,9215.06万,2616.03万
2023,26.459,5.0494,5.24,4.5619,5.8,-3.82%,-1696.05万,-323.36%,0.33,9740.37万,-5.67亿,-2.26%,2.23亿,2333.16万
2022,34.74,5.0494,6.88,6.1487,5.65,-31.48%,759.34万,-69.95%,0.37,4402.74万,-5.50亿,-0.29%,1.83亿,98.44万
2021,22.318,5.0494,4.42,2.7085,8.24,57.76%,2526.60万,74.31%,0.37,8575.91万,-5.57亿,2.52%,1.96亿,217.28万
2020,14.946,5.0494,2.96,2.8632,5.22,47.14%,1449.45万,107.62%,0.29,4540.22万,-5.83亿,3.85%,1.60亿,152.83万
2019,21.207,5.0494,4.2,5.9738,3.55,28.99%,-1.90亿,-127.41%,0.46,3019.92万,-5.97亿,-52.75%,3.13亿,2355.23万
2018,17.774,5.0494,3.52,6.4633,2.75,-4.29%,-8359.06万,-358.74%,0.90,8492.47万,-4.07亿,-23.70%,5.44亿,1135.44万
2017,,,6.54,,2.88,145.15%,3230.68万,119.81%,1.05,1.85亿,-3.23亿,18.61%,6.23亿,1155.51万
2016,,,10.08,,1.17,32.78%,-1.63亿,-1381.08%,1.01,1.25亿,-3.56亿,-139.09%,5.18亿,161.56万
2015,,,17.0,,0.883267,-0.26%,1273.18万,107.67%,0.72,6257.19万,-1.93亿,14.59%,3.15亿,172.54万
2014,,,7.25,,0.885579,-25.31%,-1.66亿,-1685.74%,0.68,3894.23万,-2.05亿,-187.16%,2.96亿,219.73万
2013,,,4.13,,1.19,-21.16%,1046.17万,118.66%,1.06,1.36亿,-3935.84万,8.98%,4.62亿,319.49万
2012,,,3.72,,1.5,-15.49%,-5605.91万,11.17%,1.04,3241.62万,-4982.01万,-37.29%,4.51亿,578.50万
2011,,,3.84,,1.78,-5.09%,-6311.03万,-385.01%,1.17,1.68亿,623.90万,-34.71%,5.32亿,718.22万
2010,,,5.46,,1.88,1.66%,2214.32万,0.39%,1.35,9592.48万,8632.81万,11.89%,5.86亿,1240.37万
