报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,86.13,5.5,15.66,26.81,11.43%,7132.37万,143.86%,13.95,3.2126,120.4615,1.1226,PE；PB,3.90亿,24.50亿,2.66%,76.72亿,5.61亿,0.05,,维远控股有限责任公司
2026-03-31,86.13,5.5,15.66,26.81,11.43%,7132.37万,143.86%,13.95,0.8032,120.4615,1.1226,PE；PB,3.90亿,24.50亿,2.66%,76.72亿,5.61亿,0.05,,维远控股有限责任公司
2025,88.825,5.5,16.15,87.68,-7.91%,-9.92亿,-1852.22%,13.81,1.0131,,1.1694,PE；PB,7.22亿,23.79亿,-11.31%,75.96亿,5.34亿,0.03,,维远控股有限责任公司
2024,83.545,5.5,15.19,95.22,35.06%,5658.85万,-42.62%,15.63,0.8774,151.9,0.9718,PE；PB,8.95亿,33.87亿,0.59%,85.98亿,5.89亿,0.05500000000000001,,维远控股有限责任公司
2023,97.845,5.5,17.79,70.5,-9.59%,9861.54万,-83.77%,15.7,1.3879,98.8333,1.1331,PE；PB,9.22亿,33.60亿,1.40%,86.34亿,4.29亿,0.16599999999999998,,维远控股有限责任公司
2022,112.365,5.5,20.43,77.98,-19.06%,6.08亿,-71.73%,15.72,1.4409,18.4054,1.2996,PE；PB,26.68亿,33.53亿,7.79%,86.44亿,3.72亿,0.391,,维远控股有限责任公司
2021,244.035,5.5,44.37,96.35,119.65%,21.50亿,200.61%,15.0,2.5328,9.4004,2.958,PE；PB,47.65亿,29.60亿,22.31%,82.49亿,3.09亿,,,维远控股有限责任公司
2020,,,,43.86,9.86%,7.15亿,236.66%,5.37,,,,PE；PB,2.44亿,10.25亿,16.30%,22.15亿,3.27亿,,,维远控股有限责任公司
2019,,,,39.93,-16.46%,2.12亿,-25.68%,3.63,,,,PE；PB,6.14亿,3.95亿,5.32%,14.97亿,2.01亿,,,维远控股有限责任公司
2018,,,,47.79,71.39%,2.86亿,83.66%,1.85,,,,PE；PB,2.47亿,2.03亿,5.98%,6.64亿,2.74亿,,,维远控股有限责任公司
2017,,,,27.89,False,1.56亿,False,1.07,,,,PE；PB,6.78亿,1952.34万,5.58%,3.73亿,1.54亿,,,维远控股有限责任公司
