报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,43.014,2.1464,20.04,2.06,61.34%,3795.99万,126.28%,9.23,20.8806,108.3829,2.1712,PE；PB,5.53亿,4.63亿,18.42%,19.81亿,1.41亿,,,吴新艳
2026-03-31,43.014,2.1464,20.04,2.06,61.34%,3795.99万,126.28%,9.23,5.2201,108.3829,2.1712,PE；PB,5.53亿,4.63亿,18.42%,19.81亿,1.41亿,,,吴新艳
2025,45.525,2.1464,21.21,7.7,52.68%,7188.62万,35.75%,9.05,5.9123,60.6693,2.3436,PE；PB,8.68亿,4.26亿,9.33%,19.43亿,1.46亿,0.15,,吴新艳
2024,33.677,2.1464,15.69,5.05,1.88%,5295.49万,151.51%,8.98,6.6687,61.9913,1.7472,PE；PB,12.16亿,3.89亿,10.49%,19.28亿,7678.66万,0.15,,吴新艳
2023,40.03,2.1464,18.65,4.95,23.69%,2105.45万,-79.03%,9.43,8.0869,190.1121,1.9777,PE；PB,14.88亿,3.76亿,4.25%,20.24亿,9646.97万,0.15,,吴新艳
2022,37.626,2.1464,17.53,4.0,-27.50%,1.00亿,-29.48%,9.52,9.4065,37.4733,1.8414,PE；PB,16.84亿,3.91亿,25.08%,20.44亿,5612.24万,0.15,,吴新艳
2021,62.804,2.1464,29.26,5.52,43.94%,1.42亿,29.50%,9.2,11.3775,33.0846,3.1804,PE；PB,17.15亿,3.35亿,25.78%,19.75亿,8366.41万,,,吴新艳
2020,,,,3.84,-14.22%,1.10亿,-20.97%,2.78,,,,PE；PB,1.71亿,2.08亿,28.65%,4.47亿,5274.60万,,,吴新艳
2019,,,,4.47,-7.00%,1.39亿,-4.72%,2.1,,,,PE；PB,1.71亿,1.09亿,31.10%,3.37亿,3136.55万,,,吴新艳
2018,,,,4.81,54.89%,1.46亿,113.60%,1.72,,,,PE；PB,4330.44万,8291.44万,30.35%,2.71亿,3125.75万,,,吴新艳
2017,,,,3.11,74.47%,6835.27万,267.67%,1.34,,,,PE；PB,966.32万,4814.22万,21.65%,2.12亿,1770.98万,,,吴新艳
2016,,,,1.78,5.83%,1859.08万,25.67%,0.9,,,,PE；PB,1262.07万,-888.01万,8.15%,2916.36万,2034.04万,,,吴新艳
2015,,,,1.68,False,1479.34万,False,3.51,,,,PE；PB,657.57万,1078.56万,7.44%,1466.33万,2307.08万,,,吴新艳
