报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,75.235,13.0165,5.78,36.55,16.38%,7656.79万,573.52%,5.88,2.0584,98.2993,0.983,PE；PB,25.39亿,20.45亿,1.99%,77.35亿,16.52亿,,,宜宾发展控股集团有限公司
2026-03-31,75.235,13.0165,5.78,36.55,16.38%,7656.79万,573.52%,5.88,0.5146,98.2993,0.983,PE；PB,25.39亿,20.45亿,1.99%,77.35亿,16.52亿,,,宜宾发展控股集团有限公司
2025,70.68,13.0165,5.43,112.99,-15.47%,8778.25万,119.10%,5.82,0.6255,80.5638,0.933,PE；PB,25.01亿,19.69亿,0.26%,76.59亿,14.19亿,,,宜宾发展控股集团有限公司
2024,59.485,13.0165,4.57,133.67,-27.22%,-4.60亿,-1249.93%,5.74,0.445,,0.7962,PE；PB,31.84亿,18.95亿,-3.83%,76.26亿,12.48亿,0.08,,宜宾发展控股集团有限公司
2023,51.263,10.1511,5.05,183.67,-9.70%,3996.47万,-92.74%,6.17,0.2791,155.3846,0.8185,PE；PB,34.50亿,24.92亿,0.06%,81.90亿,10.56亿,0.075,,宜宾发展控股集团有限公司
2022,51.068,7.8086,6.54,203.39,8.05%,5.51亿,-14.58%,5.99,0.2511,12.0575,1.0918,PE；PB,26.52亿,25.53亿,2.54%,62.55亿,8.48亿,0.275,,宜宾发展控股集团有限公司
2021,72.308,7.8086,9.26,188.25,-13.03%,6.45亿,456.21%,7.24,0.3841,14.585,1.279,PE；PB,32.34亿,22.19亿,3.45%,58.56亿,8.16亿,,,宜宾发展控股集团有限公司
2020,33.577,7.8086,4.3,216.46,-6.31%,1.16亿,47.13%,6.46,0.1551,28.9757,0.6656,PE；PB,32.74亿,15.76亿,0.49%,52.49亿,6.28亿,0.05,,宜宾发展控股集团有限公司
2019,32.874,7.8086,4.21,231.03,27.48%,7875.69万,-49.25%,6.36,0.1423,41.7245,0.6619,PE；PB,22.40亿,15.01亿,0.10%,50.70亿,6.41亿,0.1,,宜宾发展控股集团有限公司
2018,25.457,6.7168,3.79,181.23,18.56%,1.55亿,51.17%,6.37,0.1405,17.5139,0.595,PE；PB,27.06亿,15.05亿,0.68%,51.21亿,5.31亿,,,宜宾发展控股集团有限公司
2017,,,5.93,152.86,22.27%,1.03亿,86.18%,6.18,,38.8089,0.9595,PE；PB,15.07亿,13.58亿,0.41%,43.24亿,5.23亿,0.03,,宜宾发展控股集团有限公司
2016,,,6.37,125.02,16.80%,5513.83万,237.00%,6.06,,77.5883,1.0512,PE；PB,24.24亿,12.84亿,0.25%,44.01亿,4.61亿,,,宜宾发展控股集团有限公司
2015,,,5.59,107.04,16.55%,1636.16万,-73.01%,5.97,,229.0984,0.9363,PE；PB,14.23亿,12.33亿,-0.09%,43.70亿,4.25亿,0.0,,宜宾发展控股集团有限公司
2014,,,4.72,91.84,0.35%,6061.03万,7.43%,8.33,,37.3713,0.5666,PE；PB,30.63亿,12.24亿,0.42%,43.82亿,5.79亿,0.05,,宜宾发展控股集团有限公司
2013,,,3.62,91.52,57.04%,5641.95万,-13.58%,8.25,,30.7823,0.4388,PE；PB,20.76亿,12.00亿,0.59%,43.67亿,6.09亿,0.06,,宜宾发展控股集团有限公司
2012,,,3.25,58.28,3.05%,6528.29万,214.98%,8.19,,23.8795,0.3968,PE；PB,20.23亿,11.82亿,1.24%,43.59亿,5.98亿,0.05,,宜宾发展控股集团有限公司
2011,,,4.38,56.55,14.07%,2072.58万,-81.47%,8.11,,101.3889,0.5401,PE；PB,18.28亿,11.55亿,0.57%,42.30亿,7.43亿,0.1,,宜宾发展控股集团有限公司
2010,,,7.8,49.58,34.32%,1.12亿,-36.00%,8.2,,31.2,0.9512,PE；PB,17.11亿,11.84亿,2.61%,44.15亿,6.57亿,0.05,,宜宾发展控股集团有限公司
