报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,47.566,6.4278,7.4,5.26,-8.11%,2629.32万,-64.80%,7.01,9.043,185.0,1.0556,PE；PB,13.64亿,13.14亿,5.13%,45.71亿,1.88亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,江西省国有资本运营控股集团有限公司
2026-03-31,47.566,6.4278,7.4,5.26,-8.11%,2629.32万,-64.80%,7.01,2.2607,185.0,1.0556,PE；PB,13.64亿,13.14亿,5.13%,45.71亿,1.88亿,,,江西省国有资本运营控股集团有限公司
2025,53.351,6.4278,8.3,22.61,-15.73%,2.51亿,-45.60%,6.96,2.3596,21.2821,1.1925,PE；PB,13.26亿,12.88亿,11.45%,45.43亿,1.66亿,0.22000000000000003,,江西省国有资本运营控股集团有限公司
2024,54.893,6.4278,8.54,26.82,-7.10%,4.61亿,-6.88%,6.81,2.0467,11.8611,1.254,PE；PB,12.79亿,12.04亿,17.85%,44.43亿,1.23亿,0.35,,江西省国有资本运营控股集团有限公司
2023,68.97,6.4278,10.73,28.88,-1.65%,4.95亿,17.47%,6.4,2.3882,12.7738,1.6766,PE；PB,16.85亿,9.88亿,17.80%,41.75亿,1.08亿,0.078,,江西省国有资本运营控股集团有限公司
2022,,,,29.36,42.86%,4.21亿,131.65%,4.38,,,,PE；PB,2.95亿,5.84亿,14.92%,21.69亿,1.29亿,,,江西省国有资本运营控股集团有限公司
2021,,,,20.55,58.68%,1.82亿,28.14%,3.61,,,,PE；PB,2.31亿,1.66亿,9.20%,17.41亿,1.66亿,,,江西省国有资本运营控股集团有限公司
2020,,,,12.95,-6.25%,1.42亿,253.68%,3.21,,,,PE；PB,2.64亿,-1340.51万,11.26%,15.51亿,9980.43万,,,江西省国有资本运营控股集团有限公司
2019,,,,13.82,39.95%,4014.26万,-18.51%,2.95,,,,PE；PB,3.63亿,-5150.19万,3.06%,12.57亿,1.37亿,,,江西省国有资本运营控股集团有限公司
2018,,,,9.87,False,4926.32万,False,2.81,,,,PE；PB,3.30亿,-6201.69万,4.80%,12.40亿,1.12亿,,,江西省国有资本运营控股集团有限公司
