报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,65.191,4.4197,14.75,6.04,3.12%,3267.45万,-1.22%,4.34,10.7932,210.7143,3.3986,PE；PB,9725.34万,6.98亿,5.41%,19.80亿,2.43亿,0.25,20%: 最新年度净利润同比下降,浙江省交通投资集团有限公司
2026-03-31,65.191,4.4197,14.75,6.04,3.12%,3267.45万,-1.22%,4.34,2.6983,210.7143,3.3986,PE；PB,9725.34万,6.98亿,5.41%,19.80亿,2.43亿,0.25,,浙江省交通投资集团有限公司
2025,56.047,4.3481,12.89,26.25,-9.45%,7561.81万,-60.43%,4.26,2.1351,75.8235,3.0258,PE；PB,2.25亿,6.65亿,2.89%,19.45亿,1.32亿,0.265,,浙江省交通投资集团有限公司
2024,36.219,4.348,8.33,28.99,37.10%,1.91亿,-23.21%,4.24,1.2494,18.9318,1.9646,PE；PB,1.90亿,7.13亿,6.59%,19.31亿,1.51亿,0.282,,浙江省交通投资集团有限公司
2023,43.48,4.348,10.0,21.15,-17.48%,2.49亿,-34.42%,4.08,2.0558,17.5439,2.451,PE；PB,7900.88万,6.63亿,11.80%,17.81亿,1.05亿,0.43200000000000005,,浙江省交通投资集团有限公司
2022,51.611,4.348,11.87,25.63,21.07%,3.79亿,-23.63%,3.94,2.0137,13.6437,3.0127,PE；PB,4.19亿,6.27亿,14.81%,17.20亿,1.04亿,0.576,,浙江省交通投资集团有限公司
2021,87.09,4.348,20.03,21.17,77.33%,4.97亿,283.11%,3.64,4.1138,15.1742,5.5027,PE；PB,4.73亿,5.36亿,24.34%,15.91亿,1.31亿,,,浙江省交通投资集团有限公司
2020,,,,11.52,1.37%,1.30亿,2.00%,2.14,,,,PE；PB,2.24亿,1.50亿,11.93%,8.02亿,4998.61万,,,浙江省交通投资集团有限公司
2019,,,,11.37,-1.46%,1.27亿,17.45%,1.85,,,,PE；PB,1.67亿,5525.09万,11.20%,6.85亿,3032.98万,,,浙江省交通投资集团有限公司
2018,,,,11.54,-2.52%,1.08亿,4.24%,1.24,,,,PE；PB,1.33亿,2848.40万,9.38%,3.00亿,3223.67万,,,浙江省交通投资集团有限公司
2017,,,,11.83,False,1.04亿,False,0.83,,,,PE；PB,1.07亿,-7711.06万,8.63%,2.77亿,2716.83万,,,浙江省交通投资集团有限公司
