报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,120.737,20.5684,5.87,39.23,3.70%,1.46亿,52.55%,5.68,3.0777,73.375,1.0335,PE；PB,22.55亿,60.58亿,3.93%,123.29亿,16.82亿,0.04,,张忠正
2026-03-31,120.737,20.5684,5.87,39.23,3.70%,1.46亿,52.55%,5.68,0.7694,73.375,1.0335,PE；PB,22.55亿,60.58亿,3.93%,123.29亿,16.82亿,0.04,,张忠正
2025,86.643,20.5804,4.21,148.36,45.06%,2.25亿,2.75%,5.6,0.584,38.2727,0.7518,PE；PB,23.78亿,59.12亿,1.50%,121.53亿,13.57亿,0.05,,张忠正
2024,75.942,20.5804,3.69,102.28,40.00%,2.19亿,-42.77%,5.53,0.7425,33.5455,0.6673,PE；PB,7.64亿,57.70亿,2.14%,113.83亿,10.72亿,0.05,,张忠正
2023,83.762,20.5804,4.07,73.06,-17.84%,3.83亿,-67.49%,5.54,1.1465,21.4211,0.7347,PE；PB,20.67亿,56.83亿,5.52%,115.24亿,5.21亿,0.13,,张忠正
2022,96.64,20.0083,4.83,88.92,-4.06%,11.78亿,-27.52%,5.51,1.0868,8.1864,0.8766,PE；PB,27.78亿,55.85亿,13.52%,114.28亿,5.80亿,0.15,,张忠正
2021,120.035,16.4431,7.3,92.68,43.53%,16.26亿,220.57%,5.08,1.2952,7.5258,1.437,PE；PB,33.08亿,48.09亿,17.69%,102.92亿,5.60亿,0.1,,张忠正
2020,73.205,15.444,4.74,64.57,4.75%,5.07亿,15.65%,4.26,1.1337,14.3636,1.1127,PE；PB,32.14亿,35.52亿,7.87%,74.54亿,4.50亿,0.1,,张忠正
2019,69.652,15.444,4.51,61.64,-8.70%,4.39亿,-37.51%,4.11,1.13,16.1071,1.0973,PE；PB,11.76亿,32.50亿,7.33%,64.13亿,3.08亿,0.15,,张忠正
2018,43.481,11.88,3.66,67.51,4.43%,7.02亿,-15.01%,3.97,0.6441,8.1333,0.9219,PE；PB,10.34亿,30.87亿,10.54%,61.98亿,2.59亿,0.22000000000000003,,张忠正
2017,,,5.28,64.65,32.96%,8.26亿,130.14%,4.81,,9.9623,1.0977,PE；PB,8.20亿,27.23亿,12.90%,57.85亿,2.41亿,0.1,,张忠正
2016,,,4.67,48.62,0.96%,3.59亿,-16.75%,4.19,,15.5667,1.1146,PE；PB,5.53亿,20.88亿,7.50%,50.47亿,2.30亿,0.15,,张忠正
2015,,,4.19,48.16,-1.49%,4.31亿,19.17%,4.8,,11.6389,0.8729,PE；PB,4.48亿,19.16亿,7.87%,48.12亿,1.85亿,0.16999999999999998,,张忠正
2014,,,3.58,48.89,19.23%,3.62亿,43.15%,6.7,,9.6757,0.5343,PE；PB,5.45亿,16.52亿,7.27%,45.28亿,2.04亿,0.15,,张忠正
2013,,,2.61,41.0,-2.62%,2.53亿,-31.05%,6.15,,6.8684,0.4244,PE；PB,4.55亿,14.21亿,6.16%,43.18亿,2.42亿,0.15,,张忠正
2012,,,3.31,42.1,-8.72%,3.66亿,-39.81%,5.92,,5.9107,0.5591,PE；PB,8.54亿,12.96亿,9.05%,40.30亿,2.05亿,0.2,,张忠正
2011,,,3.68,46.13,29.04%,6.09亿,80.51%,5.56,,4.0,0.6619,PE；PB,4.73亿,11.05亿,14.10%,37.95亿,1.51亿,0.1,,张忠正
2010,,,4.13,35.75,30.78%,3.37亿,26.44%,7.04,,7.7925,0.5866,PE；PB,3.11亿,5.81亿,10.28%,31.92亿,1.40亿,,,张忠正
