报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,412.294,5.4335,75.88,4.8391,21.3,34.87%,3.85亿,41.01%,18.24,45.52亿,51.46亿,17.81%,102.52亿,16.64亿
2025,369.478,5.4335,68.0,5.182,71.3,18.18%,12.59亿,25.55%,17.56,47.24亿,47.61亿,17.46%,98.93亿,16.32亿
2024,233.043,5.4335,42.89,3.8628,60.33,11.53%,10.02亿,8.50%,16.13,41.91亿,39.47亿,16.58%,91.63亿,12.27亿
2023,191.294,5.4145,35.33,3.5359,54.1,0.12%,9.24亿,-12.85%,15.19,35.60亿,34.10亿,17.03%,86.87亿,11.45亿
2022,256.641,5.1277,50.05,4.7491,54.04,22.90%,10.60亿,38.02%,12.00,15.20亿,27.71亿,20.24%,63.38亿,12.13亿
2021,326.553,5.124,63.73,7.4267,43.97,68.00%,7.68亿,103.06%,9.92,16.48亿,19.01亿,18.78%,52.33亿,9.97亿
2020,198.29,4.7212,42.0,7.577,26.17,30.39%,3.78亿,68.00%,6.15,3.94亿,12.57亿,14.60%,30.06亿,4.32亿
2019,76.532,4.7213,16.21,3.8133,20.07,8.39%,2.25亿,20.16%,5.39,4.13亿,9.48亿,10.98%,26.38亿,3.27亿
2018,63.283,4.7226,13.4,3.417,18.52,26.01%,1.87亿,-29.70%,5.09,2.41亿,8.62亿,10.18%,24.96亿,3.16亿
2017,,,27.68,,14.7,23.47%,2.67亿,32.08%,4.80,6.29亿,7.45亿,18.20%,22.73亿,2.17亿
2016,,,18.06,,11.9,42.72%,2.02亿,46.46%,4.28,2.17亿,5.54亿,17.00%,20.25亿,1.24亿
2015,,,19.61,,8.34,28.72%,1.38亿,22.79%,2.01,1.86亿,3.92亿,16.61%,8.50亿,1.13亿
2014,,,8.97,,6.48,22.22%,1.12亿,12.58%,4.37,8374.32万,2.94亿,17.35%,7.26亿,7230.86万
2013,,,,,5.3,16.70%,9969.15万,38.51%,5.58,4592.84万,2.08亿,19.37%,3.96亿,7536.52万
2012,,,,,4.54,1.01%,7197.35万,21.59%,4.14,4684.32万,1.17亿,16.38%,2.94亿,4595.24万
2011,,,,,4.5,26.21%,5919.47万,30.71%,3.09,5268.65万,5087.99万,13.53%,2.18亿,5291.50万
2010,,,,,3.56,86.98%,4528.83万,225.29%,3.07,848.68万,5983.84万,12.92%,1.01亿,5958.74万
