报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,137.656,4.3031,31.99,7.1251,4.83,-5.06%,-4813.51万,-165.54%,9.24,29.89亿,-1.78亿,-9.97%,39.77亿,6.34亿
2025,161.969,4.3031,37.64,6.9784,23.21,10.36%,4363.23万,283.91%,9.35,30.07亿,-1.30亿,1.88%,40.23亿,4.90亿
2024,143.878,4.3,33.46,6.8416,21.03,-29.46%,-2372.51万,-121.13%,9.28,27.13亿,-1.73亿,-1.13%,39.92亿,7.77亿
2023,273.441,4.1817,65.39,9.1697,29.82,30.32%,1.12亿,110.31%,9.65,31.19亿,-1.30亿,3.77%,40.35亿,6.52亿
2022,149.841,4.0862,36.67,6.549,22.88,-34.79%,5339.10万,178.04%,9.38,26.35亿,-2.13亿,2.33%,38.32亿,9.86亿
2021,,,,,35.09,93.80%,-6841.64万,11.98%,3.05,3.81亿,-2.33亿,-1.95%,10.99亿,10.74亿
2020,,,,,18.1,211.38%,-7772.91万,-159.15%,1.56,5.18亿,-1.43亿,-4.29%,5.60亿,4.11亿
2019,,,,,5.81,104.71%,-2999.41万,11.41%,6.16,1.55亿,-6577.00万,-5.16%,1.76亿,1.75亿
2018,,,,,2.84,False,-3385.88万,False,5.84,7407.98万,-3577.59万,-11.92%,1.67亿,1.55亿
2015,,,,,4.06,-13.46%,4725.22万,-8.80%,4.22,9854.17万,1366.63万,11.65%,1.14亿,4422.44万
2014,,,,,4.69,37.70%,5181.25万,261.12%,2.44,5114.30万,3581.55万,11.06%,6596.40万,5438.91万
2013,,,,,3.4,False,1434.76万,False,0.52,1866.27万,-1092.15万,4.22%,1410.61万,6293.43万
